year,month,day,30min,location,incomingShortwaveRadiation,soilHeatflux,waterPressureDeficit,windSpeed,day_of_year,day_of_year,H_orig,LE_orig
2023,5,21,1,1,-0.6499999999999999,-35.02439697771571,3.14974550489039,4.411666666666666,141,141,-30.222070000000002,-0.046571
2024,4,8,18,1,477.4666666666667,-7.444779394912462,7.509856786847498,2.6506666666666665,99,99,120.3969,19.035999999999998
2023,7,25,40,0,0.1200000000000001,-21.126,4.249575135140791,0.4749999999999999,206,206,-19.35124,45.255
2024,5,7,32,0,333.95733333333334,27.046666666666667,6.305875728682285,1.3389999999999997,128,128,37.98243,86.815
2024,6,14,28,0,232.689,16.203333333333333,8.536867391619952,1.9793333333333332,166,166,9.53549,80.988
2023,6,6,30,1,153.79999999999998,-35.2222426282819,7.255342386279125,3.14,157,157,4.62319,31.455
2024,4,3,45,1,-0.2896666666666667,-1.4773215685300252,0.6412601497246708,5.306666666666666,94,94,-34.3312,24.666
2024,4,22,6,1,-1.6059999999999999,14.576324895191073,0.7793734251083322,2.1533333333333333,113,113,-21.87704,-2.6725
2023,5,30,47,1,-2.2760000000000002,-33.58628921849797,3.934842813582147,3.3236666666666665,150,150,-74.96093,9.5433
2023,6,16,29,0,447.0173333333334,29.584999999999997,17.480898439097313,1.7220000000000002,167,167,143.2469,40.936
2024,6,28,21,1,673.6333333333333,-9.321095611515844,11.592584481526435,5.038333333333333,180,180,146.22,201.2
2023,7,9,16,1,491.2,-34.55040684925621,16.638472430538016,1.381,190,190,89.42909,109.65
2023,5,22,3,0,-3.083,0.535,6.130805531319034,1.977,142,142,-30.435209999999998,13.073
2023,2,17,1,0,-0.715,3.126,1.4688274993404296,2.0283333333333333,48,48,-12.84532,5.5695
2024,6,21,13,1,284.7,-5.6791693831861725,3.525327259649437,3.202666666666667,173,173,30.73272,20.735
2024,4,2,30,0,352.19000000000005,28.014,6.273152082659841,3.094333333333333,93,93,31.47069,108.28
2023,5,12,31,0,571.462,31.78366666666666,15.719749978957678,3.391666666666666,132,132,35.5102,181.27
2023,7,19,35,1,299.76666666666665,-47.500902632347845,9.490740632305391,3.592,200,200,45.576859999999996,93.56200000000001
2023,4,27,29,0,710.0590000000001,27.933999999999997,8.989996330375616,1.3643333333333334,117,117,137.047,154.36
2024,6,16,24,1,855.6,-4.541726033249544,9.298566039452876,5.059666666666666,168,168,187.3271,126.37
2024,5,3,41,0,-1.4026666666666667,-10.536666666666667,2.566437775173961,0.855,124,124,-8.37866,9.1925
2024,5,19,31,0,220.08833333333334,26.662000000000003,6.510968009850769,0.816,140,140,18.77153,56.71
2023,6,24,11,1,167.79999999999998,-20.799555215666476,3.8903440274383154,2.6153333333333335,175,175,-4.67312,31.646
2023,5,31,21,0,869.2669999999999,35.892,14.573604005084572,1.7983333333333336,151,151,111.1778,167.14
2024,5,8,34,1,365.9666666666667,-6.189477402844237,10.472134855127418,3.124333333333333,129,129,73.49389000000001,38.17
2024,4,10,37,1,22.926666666666666,-1.102272315466144,4.819002034820357,2.425333333333333,101,101,-8.44684,-9.58
2024,5,3,17,1,158.03333333333333,-5.093320965242048,0.705738092353144,3.641666666666667,124,124,12.77743,26.003
2024,5,25,4,1,-0.19333333333333336,-2.0014544622648183,0.7203760445785719,1.1119999999999999,146,146,0.44632,-1.903
2023,7,18,21,1,829.3333333333334,-47.10926376590154,9.296150749106545,2.5590000000000006,199,199,324.0706,145.14
2024,5,14,12,1,194.70000000000002,-3.430557655348203,5.639266696467523,3.5116666666666667,135,135,34.133340000000004,25.836
2023,5,23,26,1,168.33333333333334,-27.20587553509656,0.4553616751187253,6.0506666666666655,143,143,21.3986,77.18
2024,6,21,38,1,63.116666666666674,-15.15925637529243,3.4538552746047273,2.873333333333333,173,173,-27.38053,27.528000000000002
2023,7,10,6,1,2.7453333333333334,-24.0682779794097,6.249776147935087,2.942333333333334,191,191,-47.25642,34.9
2024,4,5,13,1,21.62,1.1808704276714785,0.8147291435161037,3.4203333333333332,96,96,-2.30451,2.7561
2023,7,8,10,1,92.99666666666667,-39.92610619013357,12.850153657286587,3.0803333333333334,189,189,-82.87361,42.99100000000001
2023,7,26,23,0,815.913,66.705,9.002251647491864,2.296666666666667,207,207,126.4982,228.08
2024,5,30,33,1,188.63333333333335,-2.757231312446324,0.7460200593728885,4.5953333333333335,151,151,-2.64383,101.68
2024,5,12,25,0,891.8906666666667,80.41766666666666,12.819493290824163,2.9810000000000003,133,133,111.1416,183.93
2024,4,11,4,1,-2.583,8.446307149127009,3.537765966738343,3.5016666666666665,102,102,-54.755590000000005,10.479000000000001
2024,5,4,28,1,201.23333333333335,-3.9434887335547297,5.6253006620240384,1.9683333333333335,125,125,65.85358000000001,68.362
2024,6,29,29,0,666.0210000000001,62.9,20.43080645855703,1.4586666666666668,181,181,60.19115,172.05
2024,5,18,1,0,-2.621,-22.291666666666668,2.4085283737362495,3.16,139,139,-30.869329999999998,11.142999999999999
2024,4,15,41,1,-0.06066666666666667,3.430442904778469,0.9709010703945804,5.506333333333334,106,106,-37.40229,52.305
2024,5,2,16,0,480.6573333333333,13.998666666666665,7.0571902369391015,3.093666666666667,123,123,70.75491,87.71
2024,6,26,1,0,-4.631333333333333,-22.704333333333334,6.331897927684015,1.4653333333333334,178,178,-25.51734,8.0089
2024,4,7,33,1,202.70000000000002,-21.87110865635336,13.85634673598034,3.1813333333333333,98,98,75.45335,42.114
2024,4,18,9,1,-0.8913333333333334,13.822428075953242,0.273626485082751,2.813,109,109,-34.18649,10.84
2023,5,11,9,1,4.747333333333333,-29.05754872700856,0.763234532968319,0.607,131,131,-3.04861,-4.706
2023,6,26,42,0,-3.5049999999999994,-7.116,7.579567354244453,0.6796666666666668,177,177,-23.41161,25.305
2023,6,28,15,1,512.4333333333333,-22.040323878653904,3.573656540679222,2.8973333333333335,179,179,138.5982,128.15
2024,6,18,16,0,558.4963333333334,20.888666666666666,6.374491864914063,0.7376666666666667,170,170,82.1284,122.43
2023,7,11,29,0,763.6753333333332,77.26333333333334,28.374086363445073,2.017,192,192,55.727630000000005,225.05
2024,6,14,6,1,-1.3086666666666666,0.8188500653585139,5.580263136137047,2.8096666666666668,166,166,-9.65535,1.6028
2024,4,8,20,1,606.0333333333334,-9.243182916577467,10.593694923825826,3.2159999999999997,99,99,238.6044,86.741
2024,4,19,11,1,8.037666666666667,11.24435505973853,0.6618984000225021,5.652666666666666,110,110,-47.07251,80.933
2023,5,12,32,0,556.3199999999999,29.301,15.846646054336842,3.215,132,132,26.171570000000003,132.74
2024,6,6,16,1,485.4666666666667,6.908179497869386,6.116585583622969,1.5346666666666666,158,158,122.73700000000001,67.994
2023,6,9,15,1,461.93333333333334,-29.660565481276187,7.848824998110562,2.549666666666667,160,160,108.5858,96.507
2023,7,3,28,1,521.9666666666667,-30.26184547782138,9.870740896838742,6.230999999999999,184,184,123.9156,189.93
2024,5,5,13,1,98.23333333333333,-0.28309733695536005,0.9856241763359677,3.9096666666666664,126,126,-35.253190000000004,96.262
2024,5,10,30,0,781.6439999999999,59.76666666666667,18.047883278321414,1.5650000000000002,131,131,90.77229,177.51
2023,7,5,11,1,67.83666666666666,-42.414735276808976,2.525675229822795,4.241333333333333,186,186,-82.57836,131.43
2023,6,8,16,1,192.26666666666665,-32.13797800765989,4.021742352105669,1.8340000000000003,159,159,44.48968,43.167
2024,5,2,17,1,534.9333333333334,-5.799059975750626,5.579363968308229,2.9436666666666667,123,123,161.0013,52.096000000000004
2024,4,6,21,1,629.6999999999999,-9.597811944067624,8.402941069528897,3.3209999999999997,97,97,207.6033,62.607
2023,5,12,42,1,-2.2983333333333333,-27.60359305357194,9.726044713300345,2.3136666666666668,132,132,-40.74517,8.7639
2024,5,7,29,1,184.19999999999996,-3.646194269465216,3.980231271784552,2.622333333333333,128,128,72.88831,49.673
2023,6,27,22,1,355.0666666666666,-22.433627137917668,7.848862286940555,4.361666666666667,178,178,164.8561,156.41
2023,5,28,28,0,809.9426666666667,53.95066666666667,17.787587780159264,1.5133333333333334,148,148,64.78438,184.86
2024,4,20,24,0,645.8813333333334,26.111666666666668,7.196842361587366,2.0453333333333332,111,111,138.9393,182.48
2023,6,1,30,1,702.5333333333333,-36.040183150721354,4.46308742100266,4.065333333333332,152,152,248.3917,74.619
2024,5,19,29,1,499.26666666666665,-4.698640609596795,4.768882366261739,2.9299999999999997,140,140,133.5747,142.72
2023,5,13,17,0,564.6623333333333,8.631333333333332,6.9774398568052725,1.2463333333333335,133,133,67.19167,108.39
2023,6,23,40,1,13.258333333333333,-22.23064357908875,3.5656970695821286,2.1526666666666667,174,174,-14.1182,3.0892
2023,4,25,31,0,296.28900000000004,1.1380000000000001,5.300132230852969,2.722666666666667,115,115,31.4982,91.954
2023,5,4,40,0,-4.522,-0.12933333333333333,6.842896054737359,3.033,124,124,-56.41585,22.765
2023,2,27,32,0,86.82499999999999,2.5456666666666665,2.723611449357609,2.4013333333333335,58,58,6.70736,17.398
2023,7,12,32,0,559.0083333333333,21.31833333333333,18.201587437076892,2.6779999999999995,193,193,42.29871,175.34
2023,5,25,25,1,558.2333333333333,-31.931086743955145,5.233710724534639,1.5993333333333333,145,145,229.1542,143.98
2023,4,30,19,0,716.8543333333333,7.408333333333334,3.869322100351745,1.7486666666666668,120,120,124.2845,142.3
2023,6,26,29,0,676.8306666666666,26.365333333333336,12.763138968281567,2.5476666666666667,177,177,68.64788,225.02
2023,7,5,28,0,356.87466666666666,19.055333333333333,11.663543636207445,3.3106666666666666,186,186,31.58537,140.7
2023,7,8,26,0,878.6393333333334,84.05,31.42892180963404,1.737,189,189,69.95694,280.47
2024,4,24,7,0,-1.4100000000000001,-12.699,0.6149890265670059,1.0303333333333333,115,115,-7.77186,16.845
2024,6,18,25,0,654.0526666666666,49.43766666666667,14.503306442465181,1.875333333333333,170,170,44.66098,177.74
2024,5,27,17,0,484.01399999999995,16.887666666666664,6.939303157926592,0.8249999999999998,148,148,52.57124,101.94
2023,7,31,33,1,64.11333333333333,-42.39418364375822,4.103329554060576,5.5936666666666675,212,212,-20.04382,28.011
2023,7,20,21,1,402.93333333333334,-49.39389618507655,1.3153978459200015,2.8946666666666663,201,201,64.19555,235.91
2023,7,8,13,1,335.56666666666666,-40.33315878136786,13.779397051424107,2.6503333333333337,189,189,26.514559999999996,84.28399999999999
2023,6,9,3,1,-2.3113333333333337,-30.483716276883445,7.127471972777936,2.159666666666667,160,160,-59.047540000000005,8.5235
2024,5,19,13,0,71.80366666666667,-0.6346666666666666,0.5196703946150709,0.4246666666666667,140,140,7.79932,14.421
2024,4,18,42,1,-1.7443333333333333,5.154838183998478,3.288925382494547,3.6943333333333332,109,109,-62.493109999999994,3.483
2023,7,15,46,0,-1.7643333333333333,-16.011666666666667,4.749124231504499,1.0836666666666668,196,196,-11.1296,8.9863
2024,6,3,28,0,263.66366666666664,17.388666666666666,6.016893978076171,1.4753333333333334,155,155,32.20247,79.204
2024,4,3,39,0,-0.767,-0.5676666666666667,1.2574288057949392,1.832,94,94,-10.88079,10.957
2023,6,29,9,1,9.153666666666666,-26.76379832978983,5.599465124548807,2.0116666666666667,180,180,-6.670210000000001,4.9503
2023,7,15,1,1,-2.5530000000000004,-37.627579709177716,12.065939204469688,2.8850000000000002,196,196,-22.110970000000002,4.5359
2024,5,2,47,1,-2.224,-11.532296197103932,2.8768638434711598,3.9676666666666667,123,123,-44.92167,16.248
2024,4,29,30,0,714.292,74.61166666666666,14.632010762475739,2.533333333333333,120,120,92.29544,151.58
2023,6,9,13,1,302.8,-29.665558659728752,6.763841956373266,3.252333333333333,160,160,40.11274,63.716
2023,6,17,15,0,457.146,-3.315,4.527145058174344,0.77,168,168,57.171490000000006,123.38
2024,6,27,0,0,-5.852999999999999,-9.252666666666668,3.7978354543634616,1.8739999999999999,179,179,-24.58466,51.49100000000001
2023,3,6,26,0,95.01766666666667,0.20099999999999998,1.5521953993423283,2.3143333333333334,65,65,13.552829999999998,32.894
2023,7,29,8,1,0.8883333333333333,-55.538472642729865,0.9775501255793309,3.206666666666667,210,210,-16.82039,5.7663
2023,2,18,5,0,-0.7473333333333333,0.757,1.5893560122145018,1.1476666666666668,49,49,-9.63077,6.4515
2023,6,4,42,1,-2.6910000000000003,-37.28232674690581,10.81116508285595,1.968,155,155,-68.02131,17.917
2024,5,1,40,0,-4.5136666666666665,-4.316,10.138614305633908,3.2183333333333337,122,122,-52.78473,32.45
2023,3,11,30,0,266.85033333333337,8.864666666666666,3.482936937440937,1.61,70,70,34.36246,56.61600000000001
2024,6,22,38,1,75.02333333333333,-8.867832319426148,6.973526049752342,3.549,174,174,-30.04778,54.199
2024,4,2,21,0,156.129,10.155000000000001,2.3634398203866525,2.1816666666666666,93,93,10.014489999999999,63.651
2023,6,26,12,1,235.4666666666667,-23.452235542222503,9.69615501345893,4.033,177,177,-19.885,63.525
2024,5,23,19,0,535.6343333333333,47.14766666666667,8.204400098815814,1.25,144,144,61.67787,136.47
2024,4,26,12,0,99.73833333333333,-16.363333333333333,2.2973859552507516,1.62,117,117,-10.35701,15.370999999999999
2023,6,15,22,0,652.3026666666667,31.689333333333334,18.334718397071853,1.482333333333333,166,166,87.24219000000001,87.383
2024,4,19,11,0,3.4233333333333333,-15.367666666666667,0.6376198147501508,2.1286666666666667,110,110,-22.09771,164.46
2023,7,21,9,0,0.012666666666666678,-28.055000000000003,0.4976480175054281,1.2750000000000001,202,202,-4.599419999999999,24.557
2023,4,26,16,0,352.108,-12.629333333333335,2.025811900364456,1.643,116,116,83.81821,64.084
2024,6,23,14,0,369.4166666666667,-0.7953333333333333,4.424184230009814,0.9033333333333333,175,175,38.52238,65.726
2023,7,12,31,1,643.1999999999999,-23.025137872273117,14.648334860823061,4.880333333333333,193,193,149.5686,156.77
2023,3,4,35,0,4.125333333333333,1.0336666666666667,1.0835808478182987,1.0170000000000001,63,63,-7.83846,9.7673
2023,5,30,28,1,725.6666666666666,-33.56667832921355,8.858290838891188,2.264,150,150,285.0034,88.427
2024,5,25,26,0,399.9723333333333,67.70966666666668,10.122280252031857,1.7286666666666666,146,146,61.15947,125.79
2024,5,21,22,1,568.9,-7.296546769832022,8.815832172865024,4.295999999999999,142,142,112.9345,243.25
2023,6,24,43,0,-4.634666666666667,-4.822,2.349832327861094,0.9826666666666667,175,175,-12.54074,1.1628
2023,6,19,2,0,-2.295666666666667,-4.563,12.066204258236695,1.3603333333333332,170,170,-17.25965,18.436
2024,5,27,22,0,565.4233333333333,34.601,9.422664095946207,1.3633333333333333,148,148,55.600019999999994,132.32
2023,7,18,17,1,620.4,-44.65783024045184,5.998798973469242,2.5073333333333334,199,199,187.1347,174.18
2024,6,30,37,1,48.95666666666667,-3.6883161492340832,1.9697373427198883,4.771666666666667,182,182,-9.53428,12.434000000000001
2023,6,12,10,1,90.8,-14.421023019798021,6.514356439639171,2.2136666666666667,163,163,-24.08601,17.86
2024,4,30,15,0,351.23133333333334,10.334333333333333,3.825275998069106,1.0026666666666666,121,121,43.76724,57.461000000000006
2023,6,15,42,1,-1.3343333333333334,-28.82344825898311,10.864683914783198,2.812,166,166,-26.185579999999998,2.0787
2023,5,29,36,0,235.50733333333335,11.709666666666665,10.896351792896024,1.7293333333333332,149,149,7.25691,47.677
2023,7,3,42,1,-1.952,-30.065881314787937,8.630281688754595,3.5453333333333332,184,184,-47.220729999999996,9.8317
2023,7,23,15,0,322.6526666666666,27.185666666666666,9.155419874236706,1.4933333333333334,204,204,15.245970000000002,85.31700000000001
2023,6,11,34,1,404.3333333333333,-21.608160665346873,20.653270705058084,2.7516666666666665,162,162,86.40275,123.61
2023,6,25,2,1,-2.5133333333333336,-26.95339438117367,7.064682831243635,3.0036666666666663,176,176,-16.60651,4.4343
2024,4,30,28,1,701.9,-19.314141530337743,12.2008787854374,2.3770000000000002,121,121,215.9317,92.045
2024,6,21,15,1,397.3333333333333,-6.102109789169225,4.159293226199807,2.6773333333333333,173,173,82.57346,65.222
2024,4,18,26,1,272.3666666666667,5.052858068836621,3.3790317428560357,2.4193333333333333,109,109,133.5725,39.339
2023,6,26,8,1,9.774333333333333,-23.862399824376457,8.911067821888434,2.787333333333333,177,177,-28.408990000000003,9.5057
2024,6,12,16,0,283.979,-3.2720000000000007,3.1377247595991484,1.5090000000000001,164,164,43.71685,83.65100000000001
2023,7,11,16,1,532.9,-24.271406268048775,7.566673614549355,2.592,192,192,92.78645,52.023999999999994
2024,6,11,34,0,449.87933333333336,4.672999999999999,9.412848354483693,1.8780000000000001,163,163,72.76899999999999,113.78
2023,2,26,24,0,338.35666666666674,0.0,2.4022096559719817,1.862666666666667,57,57,55.5828,54.953
2024,5,2,0,1,-2.385666666666667,-12.864969280600594,5.739077090245628,3.7369999999999997,123,123,-40.79828,15.407
2023,5,28,29,0,727.9473333333332,51.43666666666667,18.048846356954535,1.6273333333333333,148,148,55.06231,145.01
2023,6,5,14,0,384.195,-10.548333333333332,4.1151845328885805,0.816,156,156,65.14004,59.526
2024,6,7,12,1,237.16666666666666,3.8729089644470807,3.7037741144109315,0.8870000000000001,159,159,37.322759999999995,31.268
2024,4,14,17,1,131.36666666666667,-2.8459145093048375,3.3000936440599666,3.8336666666666663,105,105,60.55036,18.662
2023,6,2,15,0,451.0443333333333,-5.6209999999999996,4.048081091450369,1.031,153,153,101.5482,58.843
2023,5,16,16,0,134.72166666666666,-6.178333333333334,1.35673408829226,1.2830000000000001,136,136,9.38166,40.433
2024,6,14,20,0,741.5783333333334,30.31533333333333,9.368717933504579,2.0883333333333334,166,166,107.9559,172.42
2024,6,16,38,1,52.60666666666666,-7.70476976475992,8.023059085255454,2.964,168,168,-16.22335,23.386
2023,5,18,43,1,-1.5510000000000002,-30.501373313729903,4.446300388940295,1.8826666666666665,138,138,-57.236309999999996,12.915999999999999
2023,3,12,47,0,-1.1553333333333333,3.373333333333333,1.78970673741898,2.2133333333333334,71,71,-28.451520000000002,11.909
2024,4,4,1,1,-0.3673333333333333,-0.8212644915739724,1.290130383644188,5.888999999999999,95,95,-85.66196,57.32
2023,6,27,25,1,743.0,-23.665784377197195,9.377564984707142,5.228333333333333,178,178,226.3129,225.29
2023,5,21,42,0,-3.8026666666666658,3.872,9.894027420132542,2.6910000000000003,141,141,-51.91132,24.188000000000002
2024,6,21,14,1,367.5333333333333,-5.858138973593547,3.8418521907919754,2.933666666666667,173,173,41.19147,20.541999999999998
2023,3,13,24,0,114.95300000000002,19.116333333333333,3.0163294442328183,3.121333333333333,72,72,-11.4456,47.626999999999995
2023,7,10,19,0,60.65899999999999,-3.327,1.0982788353535646,1.5626666666666666,191,191,1.64418,29.596999999999998
2024,4,10,5,0,-3.8619999999999997,-15.006,2.629984074164831,1.6393333333333333,101,101,-30.062479999999997,9.8979
2024,4,27,36,0,107.59033333333332,15.732333333333335,12.047554033699537,1.1163333333333334,118,118,-11.43891,13.220999999999998
2024,4,22,15,0,285.7393333333333,-12.451333333333332,1.257600210219346,1.155,113,113,44.79818,48.276
2023,7,17,20,1,788.5333333333333,-43.994316425513524,10.527773240529479,4.543666666666667,198,198,234.4124,190.66
2023,7,16,2,1,-1.717666666666667,-42.745515258059044,3.1890109060787033,4.5376666666666665,197,197,-53.28995,50.343999999999994
2024,5,1,45,0,-4.429000000000001,-11.932333333333334,8.243578172906705,4.1866666666666665,122,122,-53.188280000000006,23.979
2023,3,11,28,0,411.253,9.218,3.5102518666370592,1.9836666666666665,70,70,74.23701,101.92
2023,7,18,23,1,651.0333333333333,-48.125845952863365,10.363668982552628,3.2246666666666663,199,199,218.3194,152.9
2023,6,11,3,1,-2.691333333333333,-17.094544439025174,7.305666002288126,1.755,162,162,-57.71313000000001,20.045
