"year","day_of_year","location","X30min","H_f","LE_f"
2023,79,0,46,-4.36673,4.6072
2023,79,0,47,-5.23654,6.7609
2023,80,0,0,-6.98433,8.5781
2023,80,0,1,-4.05007,4.1102
2023,80,0,2,-6.91482,8.0976
2023,80,0,3,-5.50203,5.7829
2023,80,0,4,-5.17763,5.2426
2023,80,0,5,-9.10698,11.623
2023,80,0,6,-6.72602,6.7073
2023,80,0,7,-2.99544,2.9436
2023,80,0,8,-6.38781,5.8681
2023,80,0,9,-8.29477,6.7574
2023,80,0,12,-7.32974,7.0276
2023,115,0,15,3.7404,18.147
2023,115,0,16,15.7721,16.855
2023,115,0,23,44.58665,121.27
2023,115,0,24,43.04791,101.42
2023,115,0,25,35.75568,100.22
2023,115,0,26,49.35109,108.74
2023,115,0,27,63.87749,120.82
2023,115,0,28,55.43686,118.44
2023,115,0,29,33.80964,80.662
2023,115,0,30,35.69958,103.02
2023,115,0,31,31.4982,91.954
2023,115,0,32,75.26102,114.26
2023,115,0,33,20.37196,83.868
2023,115,0,35,12.73466,84.239
2023,115,0,36,-35.00869,51.17
2023,115,0,37,-14.63059,37.284
2023,115,0,38,-18.72676,16.297
2023,115,0,40,-19.16381,19.044
2023,115,0,41,-14.37421,13.085
2023,115,0,42,-22.98415,7.9364
2023,116,0,14,28.98517,37.071
2023,116,0,15,69.45906,62.003
2023,116,0,16,83.81821,64.084
2023,116,0,17,88.09835,86.59
2023,116,0,18,125.0259,116.03
2023,116,0,19,80.88676,84.255
2023,116,0,20,50.82895,68.848
2023,116,0,21,40.89368,59.789
2023,116,0,22,85.69854,87.111
2023,116,0,23,81.4724,104
2023,116,0,24,91.43988,105.77
2023,116,0,25,53.72256,88.199
2023,116,0,26,42.28273,69.951
2023,116,0,27,90.93176,102.49
2023,116,0,28,97.39072,125.54
2023,116,0,29,40.69432,74.66
2023,116,0,30,57.36111,88.397
2023,116,0,31,79.89807,93.894
2023,116,0,32,85.37024,99.013
2023,116,0,33,-1.85016,38.399
2023,116,0,35,-3.58338,36.963
2023,116,0,36,-9.56691,33.624
2023,116,0,37,-24.11194,24.261
2023,116,0,46,-15.41849,1.1346
2023,117,0,2,-10.36226,2.8315
2023,117,0,4,-5.6728,2.7857
2023,117,0,14,30.11875,24.013
2023,117,0,15,42.81593,39.56
2023,117,0,16,83.96182,76.578
2023,117,0,17,106.3102,96.256
2023,117,0,18,94.99139,81.2
2023,117,0,19,135.4317,143.17
2023,117,0,20,167.7597,150.56
2023,117,0,21,222.2715,179.37
2023,117,0,22,140.5589,150.43
2023,117,0,23,208.2618,187.63
2023,117,0,24,89.3795,108.85
2023,117,0,25,129.1048,127.78
2023,117,0,26,116.3951,132.85
2023,117,0,27,140.8757,176.09
2023,117,0,28,141.5715,160.71
2023,117,0,29,137.047,154.36
2023,117,0,30,93.15282,135.62
2023,117,0,31,69.15086,91.278
2023,117,0,32,58.62589,82.76
2023,117,0,33,44.52037,69.293
2023,117,0,35,-10.51278,29.461
2023,117,0,36,-15.17601,25.956
2023,117,0,37,-15.41118,19.801
2023,117,0,43,-45.37671,18.611
2023,117,0,44,-47.72625,20.136
2023,117,0,45,-42.08605,22.289
2023,117,0,46,-33.01565,21.265
2023,117,0,47,-28.53593,14.029
2023,118,0,0,-28.97827,12.682
2023,118,0,1,-34.0157,12.871
2023,118,0,2,-24.22804,13.767
2023,118,0,3,-20.68938,14.23
2023,118,0,4,-17.77916,11.633
2023,118,0,5,-25.23771,14.406
2023,118,0,6,-12.22806,11.371
2023,118,0,7,-16.03979,14.547
2023,118,0,8,-15.15051,13.766
2023,118,0,9,-7.3748,9.8922
2023,118,0,10,-11.27208,15.476
2023,118,0,11,-11.87369,17.599
2023,118,0,12,-7.2797,18.566
2023,118,0,13,-5.66658,18.966
2023,118,0,14,-3.16588,69.852
2023,118,0,15,7.09215,65.363
2023,118,0,18,23.16394,59.355
2023,118,0,19,44.51536,62.544
2023,118,0,20,35.90373,61.189
2023,118,0,21,21.55196,40.892
2023,118,0,22,24.3773,52.899
2023,118,0,23,14.33768,39.228
2023,118,0,24,9.77519,32.163
2023,118,0,25,8.53556,26.364
2023,118,0,26,11.2953,27.815
2023,118,0,27,21.33418,35.583
2023,118,0,28,34.28039,47.853
2023,118,0,29,13.08732,30.249
2023,118,0,30,15.13475,28.962
2023,118,0,31,21.60807,38.912
2023,118,0,32,18.69567,36.046
2023,118,0,35,11.73956,19.288
2023,118,0,36,-5.57637,3.6952
2023,118,0,37,-2.45869,5.2973
2023,118,0,40,-13.61157,-0.016681
2023,118,0,43,-5.22132,1.6746
2023,118,0,44,-8.75116,2.8296
2023,118,0,45,-6.9566,3.0844
2023,118,0,46,-11.17532,4.3814
2023,118,0,47,-8.379,3.6806
2023,119,0,1,-3.8401,-5.1101
2023,119,0,4,-5.32398,2.9461
2023,119,0,5,-6.10299,4.0743
2023,119,0,10,-7.19434,27.645
2023,119,0,11,-6.55614,10.523
2023,119,0,12,-7.05871,13.789
2023,119,0,13,-7.67169,16.505
2023,119,0,14,-3.59206,11.333
2023,119,0,15,1.53588,13.849
2023,119,0,16,2.8401,33.268
2023,119,0,18,10.69657,40.291
2023,119,0,19,4.28325,24.543
2023,119,0,21,12.13729,30.182
2023,119,0,22,40.73471,56.58
2023,119,0,23,39.7177,69.571
2023,119,0,24,14.75142,64.676
2023,119,0,25,11.43626,20.482
2023,119,0,26,30.22101,68.018
2023,119,0,29,6.22956,54.179
2023,119,0,32,4.19993,45.669
2023,119,0,33,-3.60529,39.244
2023,119,0,34,-10.18281,31.52
2023,119,0,35,-6.75351,24.417
2023,119,0,36,-7.99364,22.457
2023,119,0,37,-8.19898,9.6016
2023,120,0,14,60.08463,87.843
2023,120,0,15,71.72045,72.542
2023,120,0,16,110.737,100.36
2023,120,0,17,121.8702,124.65
2023,120,0,18,117.674,114.07
2023,120,0,19,124.2845,142.3
2023,120,0,20,145.6872,175.48
2023,120,0,21,116.3592,172.23
2023,120,0,22,144.8037,191.79
2023,120,0,23,178.5339,252.18
2023,120,0,24,128.2984,186.56
2023,120,0,25,140.8177,223.46
2023,120,0,26,113.328,165.72
2023,120,0,27,106.7094,181.23
2023,120,0,28,76.25809,149.74
2023,120,0,29,104.5948,181.91
2023,120,0,30,71.25252,139.23
2023,120,0,31,60.27636,113.15
2023,120,0,32,52.50951,123
2023,120,0,33,34.88905,102.31
2023,120,0,34,13.84925,66.898
2023,120,0,36,-18.69847,46.457
2023,120,0,37,-19.83371,21.829
2023,120,0,46,-54.95233,19.754
2023,121,0,13,38.90494,49.832
2023,121,0,16,44.2613,64.484
2023,121,0,17,70.00167,87.271
2023,121,0,18,76.91322,134.05
2023,121,0,19,84.41689,138.51
2023,121,0,20,107.2847,194.15
2023,121,0,21,117.5366,229.62
2023,121,0,22,122.7796,220.79
2023,121,0,23,82.79693,178.02
2023,121,0,24,77.70065,156.88
2023,121,0,25,88.16698,185.1
2023,121,0,26,75.51553,201.41
2023,121,0,27,49.18679,147.36
2023,121,0,28,27.70837,161.06
2023,121,0,29,29.63507,120.21
2023,121,0,33,-5.42356,65.438
2023,121,0,34,-6.20481,42.68
2023,121,0,35,-9.85456,29.966
2023,121,0,36,-12.76063,35.386
2023,121,0,43,-18.72554,17.634
2023,122,0,0,-22.70355,6.8888
2023,122,0,1,-13.91702,5.6062
2023,122,0,7,-6.73581,4.2061
2023,122,0,12,-7.19398,10.632
2023,122,0,13,-6.87589,12.517
2023,122,0,14,-5.2269,19.891
2023,122,0,15,12.30932,44.603
2023,122,0,23,77.12028,76.322
2023,122,0,24,76.18369,104.29
2023,122,0,25,44.36625,61.985
2023,122,0,26,32.40432,42.369
2023,122,0,27,32.09789,45.931
2023,122,0,28,27.19899,47.593
2023,122,0,30,55.17447,84.313
2023,122,0,31,33.48221,69.81
2023,122,0,32,31.69688,78.136
2023,122,0,33,15.6675,91.63
2023,122,0,34,19.02667,69.403
2023,122,0,36,-7.91579,38.845
2023,122,0,37,-12.57491,28.801
2023,122,0,43,-6.05072,7.5418
2023,123,0,12,21.12503,1.7672
2023,123,0,14,43.61654,42.912
2023,123,0,15,66.46096,58.411
2023,123,0,16,122.919,113.35
2023,123,0,17,152.2265,143.77
2023,123,0,18,146.4384,126.03
2023,123,0,19,155.9522,136.43
2023,123,0,20,148.8174,140.24
2023,123,0,21,170.8938,128.82
2023,123,0,22,171.5044,161.48
2023,123,0,23,130.6282,131.54
2023,123,0,24,192.3439,194.36
2023,123,0,25,148.7844,147.38
2023,123,0,26,176.9064,186.42
2023,123,0,27,176.989,160.77
2023,123,0,28,113.5218,131.26
2023,123,0,29,105.8367,127.04
2023,123,0,30,125.7187,248.14
2023,123,0,31,79.09672,97.545
2023,123,0,32,69.58295,107.58
2023,123,0,33,51.52331,88.18
2023,123,0,34,28.58472,64.767
2023,123,0,35,11.20385,46.137
2023,124,0,15,27.66772,38.968
2023,124,0,17,51.66695,66.095
2023,124,0,18,64.45793,96.495
2023,124,0,19,100.6589,116.29
2023,124,0,20,100.7507,116.96
2023,124,0,21,101.3276,122.57
2023,124,0,22,88.86885,114.32
2023,124,0,23,110.1753,147.37
2023,124,0,24,103.9507,150.63
2023,124,0,25,64.08405,117.6
2023,124,0,26,86.29217,171.25
2023,124,0,27,82.89703,138.61
2023,124,0,28,58.84297,124.71
2023,124,0,29,37.81392,105.7
2023,124,0,30,73.42548,133.44
2023,124,0,31,48.43149,99.963
2023,124,0,32,41.34512,103.49
2023,124,0,33,20.95986,78.418
2023,124,0,34,-4.67462,57.328
2023,124,0,35,-10.417,55.2
2023,124,0,36,-26.7017,39.766
2023,124,0,37,-24.70686,29.613
2023,124,0,38,-50.33852,30.789
2023,124,0,39,-60.36748,27.862
2023,124,0,40,-56.41585,22.765
2023,124,0,41,-43.90103,16.91
2023,124,0,42,-43.7266,14.05
2023,125,0,15,50.05329,68.994
2023,125,0,16,39.605,75.941
2023,125,0,18,76.50382,101.56
2023,125,0,19,78.41825,121.42
2023,125,0,20,9.60052,62.8
2023,125,0,24,37.62228,77.155
2023,125,0,25,79.67863,129.24
2023,125,0,26,53.52275,103.82
2023,125,0,27,72.38181,121.05
2023,125,0,28,10.30843,51.768
2023,126,0,16,57.89067,165.26
2023,126,0,17,48.68708,220.19
2023,126,0,18,105.9416,160.54
2023,126,0,19,55.0621,107.05
2023,126,0,20,77.55312,127.04
2023,126,0,21,43.62868,92.204
2023,126,0,22,85.02762,145.21
2023,126,0,23,86.30497,169.04
2023,126,0,24,128.7964,205.09
2023,126,0,25,98.98253,183.58
2023,126,0,26,154.8269,268.74
2023,126,0,27,95.01627,166.25
2023,126,0,28,50.32788,98.215
2023,126,0,29,55.98593,142.8
2023,126,0,30,78.24758,160.74
2023,126,0,31,39.92109,99.6
2023,126,0,32,9.51574,63.329
2023,126,0,35,-8.26993,37.558
2023,126,0,36,-5.81204,17.62
2023,126,0,40,-26.13363,15.897
2023,126,0,41,-31.50716,16.761
2023,126,0,42,-23.10399,12.422
2023,126,0,43,-20.15841,11.322
2023,126,0,44,-15.4854,11.945
2023,126,0,45,-7.51846,9.0588
2023,126,0,46,-8.67423,8.1778
2023,126,0,47,-10.91313,13.253
2023,127,0,0,-13.96296,18.853
2023,127,0,1,-11.02801,12.32
2023,127,0,2,-8.91963,11.63
2023,127,0,3,-8.00198,9.0929
2023,127,0,4,-6.82094,10.079
2023,127,0,5,-4.88751,13.682
2023,127,0,6,-3.44491,8.9926
2023,127,0,7,-0.99894,7.9812
2023,127,0,8,-2.35148,7.9275
2023,127,0,9,-3.32712,34.134
2023,127,0,10,-5.12612,29.924
2023,127,0,11,-3.26528,14.763
2023,127,0,12,-2.77802,15.772
2023,127,0,13,1.08843,26.009
2023,127,0,14,7.25744,36.586
2023,127,0,15,9.23842,16.785
2023,127,0,16,7.78114,16.437
2023,127,0,17,8.40382,20.125
2023,127,0,18,8.12142,25.093
2023,127,0,19,18.00753,33.821
2023,127,0,20,23.8262,39.268
2023,127,0,21,18.91768,30.794
2023,127,0,22,34.17104,44.138
2023,127,0,23,41.23536,50.426
2023,127,0,24,41.38033,45.207
2023,127,0,25,69.37877,72.987
2023,127,0,26,95.39414,96.343
2023,127,0,27,63.9021,76.842
2023,127,0,28,72.89177,88.388
2023,127,0,29,70.3419,83.825
2023,127,0,30,117.8968,128.24
2023,127,0,31,73.73043,89.796
2023,127,0,32,82.51884,95.73
2023,127,0,33,23.02487,54.799
2023,127,0,35,15.67012,41.871
2023,127,0,36,-6.61618,25.887
2023,127,0,37,-16.44414,12.501
2023,127,0,38,-20.66592,13.471
2023,127,0,39,-25.57842,9.9288
2023,127,0,40,-19.99713,4.1428
2023,127,0,41,-19.15374,3.5269
2023,127,0,42,-32.00492,7.8373
2023,127,0,43,-26.24792,7.2644
2023,127,0,44,-20.95541,4.0976
2023,127,0,45,-22.12496,6.1061
2023,127,0,46,-27.29946,8.8094
2023,127,0,47,-24.8715,8.5678
2023,128,0,0,-18.97,6.4256
2023,128,0,1,-19.38859,4.3302
2023,128,0,2,-16.71941,3.2206
2023,128,0,3,-17.13529,5.0353
2023,128,0,4,-11.63456,3.4531
2023,128,0,5,-14.01474,3.1393
2023,128,0,6,-13.72814,2.6487
2023,128,0,7,-14.50683,1.2789
2023,128,0,8,-12.17459,0.50986
2023,128,0,9,-8.65766,1.0058
2023,128,0,10,-8.84828,1.5023
2023,128,0,12,14.42612,18.208
2023,128,0,14,70.79662,53.927
2023,128,0,15,39.81333,40.466
2023,128,0,16,94.98933,87.605
2023,128,0,17,92.76978,91.69
2023,128,0,18,132.1389,128.99
2023,128,0,19,124.2487,135.44
2023,128,0,20,142.9991,178
2023,128,0,21,53.79805,90.571
2023,128,0,22,130.4723,162.87
2023,128,0,23,140.057,168.56
2023,128,0,24,122.0708,183.64
2023,128,0,25,131.024,190.41
2023,128,0,26,140.8665,214.05
2023,128,0,27,119.3124,192.02
2023,128,0,28,128.7115,186.21
2023,128,0,29,117.4609,182.8
2023,128,0,30,86.21339,140.56
2023,128,0,31,73.73755,123.37
2023,128,0,32,48.42322,95.146
2023,128,0,33,34.46355,86.032
2023,128,0,34,8.14624,65.698
2023,128,0,36,-23.16521,48.006
2023,128,0,37,-19.19251,21.961
2023,128,0,38,-28.80521,16.586
2023,128,0,39,-34.4447,16.614
2023,128,0,43,-59.70625,25.036
2023,128,0,46,-28.92841,19.969
2023,128,0,47,-28.43506,15.29
2023,129,0,1,-41.19243,16.542
2023,129,0,5,-21.77583,3.0664
2023,129,0,8,-30.31154,6.1177
2023,129,0,9,-35.31893,8.8624
2023,129,0,10,-28.41442,11.595
2023,129,0,14,38.09749,40.137
2023,129,0,15,51.30582,82.063
2023,129,0,16,73.05776,98.893
2023,129,0,17,87.73944,117.72
2023,129,0,18,82.88088,123
2023,129,0,19,114.3773,173.7
2023,129,0,20,87.9391,140.73
2023,129,0,21,99.84247,154.51
2023,129,0,22,106.7666,164.92
2023,129,0,23,118.4916,211.57
2023,129,0,24,105.4894,191.84
2023,129,0,25,93.80897,184.64
2023,129,0,26,95.41434,186.59
2023,129,0,27,83.5313,193.66
2023,129,0,28,9.14422,108.87
2023,129,0,30,9.30648,105.47
2023,129,0,31,24.85529,127.14
2023,129,0,32,17.7453,124.42
2023,129,0,33,7.12704,112.42
2023,129,0,35,-25.05215,96.288
2023,129,0,36,-51.04321,53.188
2023,129,0,37,-36.30178,34.754
2023,129,0,38,-56.412,38.685
2023,129,0,39,-63.88798,38.188
2023,129,0,40,-62.15421,48.575
2023,129,0,41,-51.60127,34.061
2023,129,0,42,-56.4973,36.472
2023,129,0,43,-46.45548,26.44
2023,129,0,44,-53.81558,31.249
2023,129,0,45,-54.6945,30
2023,129,0,46,-48.19452,27.289
2023,129,0,47,-40.35776,24.041
2023,130,0,0,-33.99229,20.988
2023,130,0,1,-25.58792,20.233
2023,130,0,2,-24.19099,19.067
2023,130,0,3,-15.73871,12.896
2023,130,0,4,-20.09534,18.919
2023,130,0,5,-14.4995,14.928
2023,130,0,6,-16.59355,15.012
2023,130,0,7,-13.77841,15.528
2023,130,0,8,-17.12887,31.007
2023,130,0,9,-8.11321,16.99
2023,130,0,23,32.40337,280.42
2023,130,0,24,29.06416,81.838
2023,130,0,25,90.99288,139.83
2023,130,0,26,72.98833,75.027
2023,130,0,27,50.40045,104.57
2023,130,0,28,49.65018,114.62
2023,130,0,29,63.32681,125.24
2023,130,0,30,43.74082,110.31
2023,130,0,32,4.68399,52.83
2023,130,0,33,24.73454,63.437
2023,130,0,34,16.79516,48.932
2023,130,0,35,3.00288,25.771
2023,130,0,38,-5.03377,20.652
2023,131,0,15,8.02799,18.173
2023,131,0,16,13.59371,47.072
2023,131,0,17,11.71093,108.99
2023,131,0,18,13.30264,45.265
2023,131,0,19,15.56314,41.221
2023,131,0,20,18.34274,46.594
2023,131,0,21,49.66193,99.615
2023,131,0,22,41.97757,86.296
2023,131,0,23,39.53576,75.038
2023,131,0,24,39.77384,93.926
2023,131,0,25,33.38271,71.089
2023,131,0,26,29.84432,63.817
2023,131,0,27,32.38207,49.331
2023,131,0,28,36.59346,33.952
2023,131,0,29,25.91043,29.296
2023,131,0,30,28.69319,67.855
2023,131,0,31,13.65443,54.925
2023,131,0,32,10.45493,35.55
2023,131,0,33,10.02688,20.353
2023,132,0,12,4.64327,4.1391
2023,132,0,13,13.70771,17.458
2023,132,0,14,16.04771,25.509
2023,132,0,15,26.82584,35.512
2023,132,0,16,34.33269,58.664
2023,132,0,17,71.06221,100.08
2023,132,0,18,112.7482,178.35
2023,132,0,25,39.93893,169.34
2023,132,0,26,3.46352,132.14
2023,132,0,27,9.66105,115.28
2023,132,0,28,8.18328,97.217
2023,132,0,29,28.06059,151.38
2023,132,0,30,62.17084,214.08
2023,132,0,31,35.5102,181.27
2023,132,0,32,26.17157,132.74
2023,132,0,33,-27.20289,101.8
2023,132,0,36,-30.31215,60.096
2023,133,0,13,34.98467,53.998
2023,133,0,14,50.41968,66.64
2023,133,0,15,57.28623,95.906
2023,133,0,16,66.50484,108.76
2023,133,0,17,67.19167,108.39
2023,133,0,18,92.04821,144.87
2023,133,0,19,131.1894,198.78
2023,133,0,20,47.77734,154.88
2023,133,0,21,102.5656,219.22
2023,133,0,22,112.445,224.3
2023,133,0,23,94.46018,211.3
2023,133,0,24,89.53733,200.12
2023,133,0,25,89.97943,238.93
2023,133,0,26,75.1164,214.14
2023,133,0,27,103.2592,229.03
2023,133,0,28,75.28862,184.38
2023,133,0,29,43.76532,159.81
2023,133,0,30,46.58672,165.89
2023,133,0,31,19.70752,135.34
2023,133,0,35,-7.43147,85.09
2023,133,0,36,-19.80466,59.775
2023,133,0,37,-62.78488,127.58
2023,133,0,38,-54.06497,83.492
2023,133,0,39,-16.9485,27.961
2023,133,0,40,-32.01173,13.878
2023,133,0,41,-36.72718,34.514
2023,133,0,42,-41.81331,14.574
2023,134,0,14,14.93613,35.019
2023,134,0,15,24.33053,52.577
2023,134,0,17,72.40485,132.44
2023,134,0,18,33.04002,72.978
2023,134,0,19,59.46027,112.2
2023,134,0,20,86.80439,160.79
2023,134,0,21,94.38439,185.38
2023,134,0,22,96.62811,171.97
2023,134,0,23,94.32384,201.63
2023,134,0,24,140.1304,205.84
2023,134,0,25,67.99435,105.18
2023,134,0,26,81.80916,45.838
2023,134,0,29,43.2187,71.066
2023,134,0,30,52.77465,93.473
2023,134,0,31,77.4298,149.55
2023,134,0,33,-4.79712,22.776
2023,135,0,12,15.90089,16.187
2023,135,0,13,29.70876,44.608
2023,135,0,14,15.64768,36.646
2023,135,0,15,15.00728,38.508
2023,135,0,16,20.45134,47.37
2023,135,0,17,41.88217,80.103
2023,135,0,18,45.47532,96.157
2023,135,0,19,107.7359,173.27
2023,135,0,20,89.40472,263.87
2023,135,0,21,83.03825,219.5
2023,135,0,22,78.2909,202.57
2023,135,0,23,41.03109,215.19
2023,135,0,24,20.42959,165.96
2023,135,0,26,85.00092,244.68
2023,135,0,28,92.14108,190.21
2023,135,0,29,90.54138,199.09
2023,135,0,34,-4.98342,35.434
2023,135,0,36,-28.19469,78.005
2023,135,0,37,-19.16849,52.462
2023,135,0,38,-15.77192,24.332
2023,135,0,39,-15.95239,41.246
2023,135,0,41,-9.70057,13.07
2023,135,0,47,-11.48641,1.25
2023,136,0,0,-10.93615,9.8925
2023,136,0,1,-21.44106,4.0221
2023,136,0,2,-23.55898,4.6929
2023,136,0,3,-5.96556,13.168
2023,136,0,4,-3.0334,10.413
2023,136,0,6,-4.5658,6.3631
2023,136,0,8,-1.63642,10.446
2023,136,0,9,-4.93139,27.55
2023,136,0,15,5.57123,48.014
2023,136,0,16,9.38166,40.433
2023,136,0,19,60.97414,91.064
2023,136,0,20,95.78541,124.13
2023,136,0,21,106.3209,145.43
2023,136,0,22,128.095,226.85
2023,136,0,23,107.857,125.89
2023,136,0,24,117.092,111.07
2023,136,0,25,87.1408,145.49
2023,136,0,26,71.01295,159.19
2023,136,0,27,93.21588,142.18
2023,136,0,28,64.75307,106.19
2023,136,0,30,73.13775,168.6
2023,136,0,31,71.29755,126.42
2023,136,0,34,26.37272,53.062
2023,136,0,36,-8.73854,41.807
2023,136,0,37,-22.29888,34.216
2023,136,0,38,-28.93813,18.199
2023,136,0,39,-42.7118,21.071
2023,137,0,11,-5.59358,56.561
2023,137,0,16,61.89143,81.661
2023,137,0,17,39.68942,62.301
2023,137,0,18,17.80922,37.217
2023,137,0,19,126.325,144.22
2023,137,0,20,138.6416,140.32
2023,137,0,21,157.1626,153.49
2023,137,0,22,199.7809,208.79
2023,137,0,23,139.0241,157.86
2023,137,0,24,136.6958,129.2
2023,137,0,25,160.5255,167.33
2023,137,0,26,192.1589,200.54
2023,137,0,27,145.7351,166.47
2023,137,0,28,131.4801,128.98
2023,137,0,29,161.6337,145.21
2023,137,0,30,67.41997,115.64
2023,137,0,31,73.11325,89.874
2023,137,0,32,90.83825,110.53
2023,137,0,33,58.0267,104.43
2023,137,0,34,73.23689,93.625
2023,137,0,35,33.41262,61.21
2023,137,0,36,31.25352,57.278
2023,137,0,38,-21.60378,13.527
2023,138,0,14,56.29383,64.066
2023,138,0,15,68.14477,65.549
2023,138,0,16,90.84332,81.673
2023,138,0,17,133.3925,99.329
2023,138,0,18,103.7287,100.49
2023,138,0,19,114.9871,110.07
2023,138,0,20,133.497,125.86
2023,138,0,21,135.0332,131.46
2023,138,0,22,136.8203,149.79
2023,138,0,23,131.3261,152.95
2023,138,0,24,79.06047,109.69
2023,138,0,25,142.407,174.23
2023,138,0,26,71.61507,107.18
2023,138,0,27,106.9413,135.18
2023,138,0,28,83.53154,115.49
2023,138,0,29,101.6337,156.87
2023,138,0,30,74.28745,110.83
2023,138,0,31,66.85657,112.59
2023,138,0,32,38.72486,84.197
2023,138,0,33,26.16092,70.564
2023,138,0,34,18.61881,70.177
2023,138,0,35,30.78533,64.963
2023,138,0,37,-24.16852,36.421
2023,138,0,38,-26.44634,27.622
2023,138,0,39,-24.5246,15.636
2023,138,0,43,-7.26193,3.6729
2023,139,0,12,12.85103,26.128
2023,139,0,13,45.94583,51.246
2023,139,0,15,74.92104,100.4
2023,139,0,16,76.72932,104.52
2023,139,0,17,98.6045,125.02
2023,139,0,18,106.9301,141.63
2023,139,0,19,110.834,139.51
2023,139,0,20,142.8342,179.86
2023,139,0,21,144.497,199.36
2023,139,0,22,99.51718,153.65
2023,139,0,23,125.9519,183.09
2023,139,0,24,101.721,176.57
2023,139,0,25,96.7295,178.26
2023,139,0,26,86.35096,161.98
2023,139,0,27,51.38011,137.05
2023,139,0,28,51.4688,128.85
2023,139,0,29,53.11876,137.23
2023,139,0,30,50.23195,140.66
2023,139,0,31,15.34406,94.115
2023,139,0,34,-12.96118,73.971
2023,139,0,35,-11.46137,35.932
2023,139,0,36,-12.80358,27.637
2023,139,0,37,-11.23887,17.164
2023,140,0,1,-30.63092,10.179
2023,140,0,3,-17.35914,13.002
2023,140,0,5,-15.00818,13.1
2023,140,0,7,-14.90928,14.226
2023,140,0,8,-8.50544,9.4626
2023,140,0,9,-8.61666,7.2137
2023,140,0,11,-5.56052,12.467
2023,140,0,13,20.9975,36.9
2023,140,0,14,29.85012,47.679
2023,140,0,15,26.11248,45.59
2023,140,0,16,49.33551,64.699
2023,140,0,17,32.24166,58.011
2023,140,0,18,13.96279,33.112
2023,140,0,19,26.94082,52.279
2023,140,0,20,30.21524,64.02
2023,140,0,21,57.70601,86.336
2023,140,0,22,53.33149,88.411
2023,140,0,23,39.238,76.913
2023,140,0,24,22.47045,58.513
2023,140,0,25,63.7313,109.3
2023,140,0,26,54.4199,100.29
2023,140,0,27,20.67509,65.065
2023,140,0,28,28.11262,69.671
2023,140,0,29,40.83524,82.636
2023,140,0,30,33.14795,71.966
2023,140,0,31,46.95722,90.022
2023,140,0,32,32.10133,74.579
2023,140,0,33,7.41116,52.383
2023,140,0,34,20.00728,48.99
2023,140,0,36,8.49446,30.203
2023,140,0,38,-15.90565,13.819
2023,140,0,39,-17.82567,9.9117
2023,140,0,40,-18.17698,4.4132
2023,141,0,15,31.74843,48.01
2023,141,0,16,31.64525,53.116
2023,141,0,17,49.09641,63.988
2023,141,0,18,37.59837,78.988
2023,141,0,19,68.88475,119.83
2023,141,0,20,53.14772,99.338
2023,141,0,21,40.6131,96.821
2023,141,0,22,54.17305,121.04
2023,141,0,23,16.1243,100.75
2023,141,0,25,21.66483,141.78
2023,141,0,26,37.06991,166.63
2023,141,0,27,44.18348,184.31
2023,141,0,28,22.62127,176.42
2023,141,0,29,72.55643,232.14
2023,141,0,30,24.75123,175.43
2023,141,0,31,28.47489,189.02
2023,141,0,34,-36.15765,91.435
2023,141,0,35,-29.64593,84.255
2023,141,0,36,-46.3561,79.97
2023,141,0,37,-41.77447,43.221
2023,141,0,38,-42.39429,31.515
2023,141,0,39,-42.74341,20.843
2023,141,0,40,-59.168,25.214
2023,141,0,41,-54.21373,21.706
2023,141,0,42,-51.91132,24.188
2023,141,0,43,-54.62436,27.319
2023,141,0,44,-40.25421,16.108
2023,141,0,45,-50.16561,21.211
2023,141,0,46,-42.88426,24.28
2023,141,0,47,-33.37883,19.622
2023,142,0,0,-29.05158,14.044
2023,142,0,1,-28.2496,12.272
2023,142,0,2,-15.24321,5.8284
2023,142,0,3,-30.43521,13.073
2023,142,0,4,-12.80556,2.3647
2023,142,0,5,-30.66098,3.5374
2023,142,0,6,-25.58613,2.0656
2023,142,0,7,-19.0719,2.222
2023,142,0,8,-37.5691,5.0742
2023,142,0,9,-33.0589,7.498
2023,142,0,13,16.65852,40.864
2023,142,0,14,9.19312,37.394
2023,142,0,15,30.41352,78.189
2023,142,0,16,24.53619,64.296
2023,142,0,17,45.23519,108.08
2023,142,0,18,75.51171,176.7
2023,142,0,19,93.19742,215.38
2023,142,0,20,68.55861,191.2
2023,142,0,21,61.10894,206.94
2023,142,0,22,37.70716,156.36
2023,142,0,23,50.22578,149.94
2023,142,0,24,72.40409,188.69
2023,142,0,25,19.77301,108.05
2023,142,0,26,61.02248,169.99
2023,142,0,27,85.53576,184.74
2023,142,0,28,18.08747,112.8
2023,142,0,29,50.76949,196.27
2023,142,0,30,22.59009,146.58
2023,142,0,31,-10.75394,85.685
2023,142,0,32,-5.09804,72.22
2023,142,0,39,-13.07566,11.442
2023,143,0,8,-12.42796,31.284
2023,143,0,12,-11.97826,32.649
2023,143,0,14,-9.66713,33.965
2023,143,0,15,0.92244,18.625
2023,143,0,18,-3.62431,21.705
2023,143,0,20,-12.62041,54.064
2023,143,0,24,-4.53554,19.691
2023,143,0,27,17.6623,54.511
2023,143,0,28,1.61077,42.321
2023,143,0,29,20.85295,36.755
2023,143,0,30,11.30071,112.45
2023,143,0,31,6.17326,45.378
2023,143,0,33,34.4327,68.18
