year,month,day,30min,H_orig,LE_orig,CO2,Ustar,NEE_orig,soilHeatflux,airPressure,incomingShortwaveRadiation,waterPressureDeficit,waterVaporPressure,windSpeed,relativeHumidity,netRadiation,airTemperature,soilTemperature,day_of_year,artificial_gap,H_f_mlp,H_f_rf,LE_f_mlp,LE_f_rf
2023,1,1,0,,,,,,5.301666666666667,984.3250000000002,-3.695,6.8263096330996635,9.721517461585838,2.9800000000000004,58.748,-50.291333333333334,14.511,8.061,1,0,-18.46670913696289,-47.432278859847905,8.436854362487793,18.011185119411447
2023,1,1,1,,,,,,5.039000000000001,984.4933333333332,-4.819,6.66706449616149,9.63302962188039,3.113,59.09799999999999,-66.873,14.278,8.073555555555556,1,0,-18.306310653686523,-53.141240805903635,8.765433311462402,24.262794635509827
2023,1,1,2,,,,,,4.445333333333334,984.5366666666664,-4.449333333333334,6.56890301129787,9.598581900544357,2.817,59.36966666666667,-59.07166666666666,14.152,8.081222222222223,1,0,-12.434804916381836,-47.154464534395736,7.962300777435303,17.08048024829093
2023,1,1,3,,,,,,4.114000000000001,984.5006666666663,-3.713,6.618654549203933,9.577867015972013,2.7376666666666662,59.135333333333335,-47.43666666666667,14.179666666666668,8.095666666666666,1,0,-10.481382369995117,-44.063858959053704,7.259283065795898,16.353220430826862
2023,1,1,4,,,,,,3.895,984.5186666666668,-4.892,6.4079771793165445,9.491264029464816,2.594666666666667,59.696333333333335,-65.38466666666666,13.894333333333334,8.120888888888889,1,0,-7.638741970062256,-46.647112891797676,5.6382246017456055,16.575001109966465
2023,1,1,5,,,,,,3.276666666666667,984.6563333333334,-4.967666666666667,6.42703814444025,9.378060863962489,2.736,59.33566666666667,-66.37366666666667,13.803,8.123555555555555,1,0,-7.961907863616943,-47.063531677887376,5.964486598968506,17.25550443661633
2023,1,1,6,,,,,,2.8493333333333335,984.6296666666668,-5.005,6.132339137779123,9.370329955789064,2.5826666666666664,60.44333333333333,-68.40766666666667,13.506333333333336,8.14188888888889,1,0,-4.930434703826904,-46.872824478217005,4.430367469787598,16.72978961076391
2023,1,1,7,,,,,,2.392666666666667,984.731,-4.763,5.893290410142024,9.375751753125703,2.1246666666666667,61.40366666666666,-59.540666666666674,13.273666666666664,8.145777777777777,1,0,0.5424205660820007,-40.1816338906826,1.3039900064468384,14.733584342499977
2023,1,1,8,,,,,,2.2870000000000004,985.016,-2.012333333333333,6.055219887096724,9.48759051828524,2.7993333333333332,61.041666666666664,-23.474333333333337,13.546,8.164333333333333,1,0,-5.049401760101318,-32.923101718446276,5.08491325378418,15.332695227437368
2023,1,1,9,,,,,,3.092,985.0466666666666,-3.0076666666666667,6.213150630955587,9.439074160467984,3.171333333333333,60.305,-39.929,13.653666666666666,8.164444444444444,1,0,-7.886859893798828,-51.193785826316805,7.2200846672058105,21.24551244041293
2023,1,1,10,,,,,,3.4323333333333337,985.0286666666666,-2.999,5.832293205615416,9.554178018175648,2.877333333333333,62.09466666666666,-38.010666666666665,13.391,8.163333333333332,1,0,-3.679978370666504,-46.12737484027347,5.095015525817871,16.837395709863543
2023,1,1,11,,,,,,3.455666666666667,985.1763333333332,-4.050666666666667,5.500653165800019,9.618092308185132,2.864333333333333,63.617,-55.001666666666665,13.122333333333335,8.169,1,0,-1.9615029096603394,-47.35374477940228,4.352048397064209,17.946687929613255
2023,1,1,12,,,,,,3.046666666666667,985.4746666666666,-4.245666666666668,5.108115399118562,9.746671000156054,2.9943333333333335,65.613,-59.762,12.853333333333332,8.19011111111111,1,0,-1.6299501657485962,-48.24841494764034,4.75994348526001,18.7147948047678
2023,1,1,13,,,,,,2.780666666666667,985.6706666666668,-3.423,4.859146186972177,9.88564576257168,2.794,67.045,-46.15966666666666,12.740000000000002,8.188555555555554,1,0,0.6893481016159058,-41.59808820277944,3.732459783554077,16.231774895571323
2023,1,1,14,,,,,,2.858,985.8086666666668,-2.747,4.669081616232836,9.998497651080102,2.764333333333333,68.16733333333333,-34.971000000000004,12.660000000000002,8.193444444444445,1,0,1.7341513633728027,-39.938766295169614,3.975686550140381,15.697945291036321
