TIMESTAMP;kurzwEinstrahlung_300cm;kurzwAusstrahlung_300cm;Nettostrahlung_300cm;PPFDEinstrahlung_300cm;PPFDAusstrahlung_300cm;Bodenwaermefluss;Luftdruck;Lufttemperatur_40cm;Lufttemperatur_200cm;RelativeFeuchte_40cm;RelativeFeuchte_200cm;Wasserdampfdruck_200cm;Wasserdampfdefizit_200cm;Niederschlag_I_150cm;Niederschlag_II_150cm;Windgeschw_380cm;Windrichtung_380cm;Bodentemp_1_30cm;Bodentemp_2_30cm;Bodentemp_3_30cm;Bodenfeuchte_1_30cm;Bodenfeuchte_2_30cm;Bodenfeuchte_3_30cm
-;Wm-2;Wm-2;Wm-2;umolm-2s-1;umolm-2s-1;Wm-2;hPa;degC;degC;%;%;hPa;hPa;mm;mm;ms-1;deg;degC;degC;degC;%;%;%
2024-05-18;146,82600694444437;30,22127083333335;66,61949305555555;294,5148958333331;25,031888888888886;6,099562500000005;981,4742569444445;14,889229166666667;14,821194444444448;90,6379236111111;82,53995833333332;13,758102643266117;3,3273625372630637;3,9000000000000004;3,7000000000000006;1,0193541666666657;62,56073111257667;18,06286111111111;18,36206249999997;13,968020833333322;23,87174999999999;31,301409722222225;28,294993055555558
2024-05-19;164,8642569444444;31,932979166666655;70,9939027777778;338,3374722222224;25,393083333333337;9,857256944444451;981,4010347222221;14,845736111111105;14,779756944444443;94,3809861111111;87,61791666666666;14,594473914653848;2,4536078535008063;0,9999999999999999;0,9;0,7793749999999998;121,57337636879217;18,140409722222245;18,63495833333335;14,072736111111114;23,853090277777774;31,13119444444446;28,292875
2024-05-20;214,52460416666662;41,091388888888865;109,89137500000004;429,52013888888877;34,070930555555556;12,478270833333335;982,7730138888886;16,16220833333334;16,296194444444446;87,2950486111111;78,36136111111111;14,151729231997598;4,886521504918992;0,0;0,0;0,8895;88,13176331666098;18,51982638888891;19,033791666666673;14,512763888888896;23,82153472222224;30,865736111111104;28,28727777777776
2024-05-21;218,93577777777767;43,63643749999999;91,83202777777777;430,113097222222;34,6764861111111;9,024597222222216;979,4683958333333;17,364006944444444;17,594881944444435;86,15070138888892;79,18277083333335;15,492003499256644;5,369969089232216;6,399999999999998;5,899999999999998;2,027923611111111;77,2033478060683;18,778125000000006;19,230770833333345;14,73640972222222;23,72232638888889;30,49273611111112;28,224069444444442
2024-05-22;87,58558333333333;16,69361111111111;26,40744444444446;189,36925000000008;11,770868055555557;2,627527777777777;980,632291666667;15,11413888888889;15,249347222222225;98,71383333333331;93,43701388888891;16,1833168633112;1,262521768044982;10,999999999999988;10,39999999999999;0,8815416666666667;264,66951211705674;18,899798611111088;19,1263263888889;14,731972222222216;23,665187500000002;30,365354166666666;28,17872916666668
2024-05-23;222,9107638888888;40,76509722222224;102,38549999999998;439,11247222222227;32,05138888888891;8,615118055555548;986,7624791666664;15,534159722222224;15,778965277777777;85,03513888888888;76,83128472222228;13,295676208527762;5,284928375884091;0,1;0,1;0,9001111111111109;52,94394451093648;18,714798611111107;18,993666666666673;14,562069444444449;23,67720138888889;30,22392361111112;28,18716666666666
2024-05-24;144,3546527777778;27,07531944444444;59,62668749999999;291,7009583333331;20,23215277777778;4,10979166666667;989,1354097222217;14,666062500000006;14,827416666666664;94,81406944444444;88,22681249999997;14,784851228886055;2,518250197506457;2,900000000000001;2,900000000000001;0,681965277777778;1,0845425688217518;18,80031944444443;19,116527777777797;14,69242361111111;23,681152777777772;30,018222222222228;28,19531944444445
2024-05-25;265,2465138888889;49,22875694444448;139,53952083333334;526,6180625000005;36,07699305555556;16,76075694444445;988,6339861111111;17,578243055555557;17,54371527777778;85,03273611111109;76,1163194444444;14,800304694252397;5,715717398397723;0,0;0,0;0,9656111111111111;129,84447644828433;19,061805555555548;19,31778472222221;15,068097222222226;23,676888888888886;29,915006944444436;28,21109027777777
2024-05-26;297,5336180555557;53,46485416666665;148,92866666666663;592,3953472222217;40,03972916666669;15,367305555555557;988,743888888889;17,98602777777778;17,877555555555563;83,51516666666664;74,77866666666665;14,696279595967086;6,635163969339578;0,7;0,7;1,187659722222222;115,37553441064573;19,63020833333334;19,73183333333334;15,691958333333332;23,617604166666663;29,734027777777783;28,201159722222222
2024-05-27;227,29883333333342;40,47509027777775;115,66479166666662;453,51256944444424;29,48654166666666;10,251694444444441;987,9955277777777;17,28197222222222;17,402944444444444;87,26771527777778;77,29702083333332;15,087713501936824;5,2384498042609895;5,499999999999998;5,199999999999999;1,0875000000000001;83,37577860741487;20,101868055555542;20,15859722222222;16,15376388888889;23,56732638888889;29,542506944444433;28,19836111111111
