30min,airTemperature,day_of_year,incomingShortwaveRadiation,location,year,H_orig,LE_orig
43,17.56,175,-2.0773333333333333,1,2024,-27.73535,9.2487
15,7.1593333333333335,152,269.53333333333336,1,2023,154.4444,42.667
14,8.302999999999999,48,-0.5106666666666667,0,2023,-17.427570000000003,1.7336
11,11.783333333333331,179,162.76666666666668,1,2023,5.15725,17.647000000000002
20,29.734333333333336,179,777.5883333333333,0,2024,85.735,187.95
39,11.7,145,28.63,1,2023,-26.426790000000004,5.9395
15,14.623333333333337,137,485.7999999999999,1,2024,166.4304,119.67
21,18.438999999999997,167,260.57533333333333,0,2023,38.38783,115.81
2,14.660000000000002,202,-0.9703333333333334,1,2023,-19.80377,7.223
17,16.343333333333334,103,497.88200000000006,0,2024,71.40099000000001,108.68
25,17.589333333333332,151,345.421,0,2024,45.59884,105.21
1,18.12,163,-3.016666666666667,1,2023,-63.99821,12.201
25,24.313333333333333,176,942.3333333333334,1,2023,257.731,184.48
33,16.53333333333333,207,308.09999999999997,1,2023,95.93255,151.63
45,4.678333333333334,109,-1.7193333333333334,1,2024,-45.51976,4.7787
7,20.02733333333333,170,-1.1296666666666668,0,2023,-15.77534,13.09
4,19.883333333333336,171,-1.1833333333333331,1,2023,-34.67383,16.023
25,9.58,93,357.40000000000003,1,2024,103.6343,60.67
14,9.590666666666666,95,36.87933333333333,0,2024,-13.63269,41.126000000000005
37,16.896666666666665,132,62.276666666666664,1,2023,-23.2697,46.413999999999994
13,15.463,150,194.76166666666663,0,2024,13.29442,48.218999999999994
25,23.013000000000005,97,595.4926666666667,0,2024,51.9977,179.77
20,1.6863333333333337,71,147.84,0,2023,11.64237,31.583
17,15.546666666666669,168,640.3333333333334,1,2023,147.988,114.38
15,16.299999999999997,195,418.9333333333334,1,2023,79.23326,106.84
46,20.22,169,-1.3186666666666669,1,2023,-30.72137,9.881
11,13.296666666666669,182,110.9,1,2023,-11.70567,33.184
22,24.746666666666663,192,781.6666666666666,1,2023,155.9402,207.19
14,14.975666666666667,167,31.299666666666667,0,2024,-13.19575,76.39399999999999
27,14.655666666666669,76,327.83566666666667,0,2023,35.995670000000004,70.37
27,22.426333333333332,199,466.05733333333336,0,2023,52.63629,130.19
30,8.928,116,402.7746666666667,0,2024,57.48966,100.2
36,19.093333333333337,161,113.99,1,2023,42.28164,109.64
15,2.1183333333333336,109,147.06666666666666,1,2024,39.31857,19.223
22,23.386666666666667,162,877.0,1,2023,298.6576,277.64
8,12.636666666666663,97,-1.5013333333333334,1,2024,-15.251270000000002,-5.405
8,17.293333333333333,172,15.557666666666668,1,2023,-32.91813,7.1648
2,8.42,95,-0.8583333333333334,1,2024,-73.15961,25.185
14,16.826666666666668,182,63.65666666666666,1,2024,3.82077,26.655
16,14.643333333333333,167,230.13333333333333,1,2023,45.00404,45.358999999999995
2,16.007,136,-5.535666666666667,0,2024,-60.39121,17.7
4,23.498333333333335,193,-3.520666666666667,0,2023,-43.61281,26.484
29,14.412666666666668,53,276.577,0,2023,24.96005,34.272
13,12.253333333333332,141,150.1,1,2023,23.27733,9.1404
0,9.666666666666666,162,-2.173666666666666,1,2024,-25.34445,2.4326
7,8.49,95,-4.589666666666666,0,2024,-26.770540000000004,3.1928
45,10.813333333333333,126,-0.6130000000000001,1,2024,-10.6265,3.6176
30,16.89,157,153.79999999999998,1,2023,4.62319,31.455
18,13.126666666666663,156,422.5333333333333,1,2024,91.02725,66.291
19,10.616666666666667,165,520.5333333333333,1,2024,187.7486,89.694
31,23.73,195,586.8333333333334,1,2023,179.3115,217.69
47,7.009333333333333,117,-3.122666666666666,0,2023,-28.53593,14.029000000000002
17,9.428333333333333,144,458.343,0,2023,84.86386999999999,73.293
41,10.175,100,-2.8943333333333334,0,2024,-40.3464,25.732
15,15.69,194,470.76666666666665,1,2023,90.08815,59.181999999999995
36,7.708000000000001,115,98.063,0,2023,-35.00869,51.17
47,12.696666666666667,207,-2.253,1,2023,-61.09288000000001,2.2283
20,21.49,180,704.8333333333334,1,2024,147.5511,204.96
30,25.55366666666667,197,716.8626666666668,0,2023,116.5938,223.92
6,13.843333333333334,195,-2.2916666666666665,1,2023,-71.35931,20.24
3,16.633333333333336,181,-1.542,1,2023,-36.137809999999995,0.35096
27,16.783333333333335,168,433.1333333333334,1,2024,91.48742,93.806
34,25.613333333333333,176,215.9,1,2023,84.85573000000001,83.488
47,15.593333333333334,184,-1.1656666666666666,1,2023,-36.915420000000005,6.6078
27,18.625333333333337,139,415.703,0,2024,45.43734,66.456
12,8.256666666666668,154,255.03333333333333,1,2023,44.71694,45.795
39,20.488333333333333,204,30.633666666666667,0,2023,-19.32641,35.021
10,10.443333333333332,149,80.13,1,2023,-16.2684,5.2016
46,7.176666666666667,79,-0.7656666666666666,0,2023,-4.36673,4.6072
7,11.733333333333334,187,-1.4326666666666668,1,2023,-50.31672,6.5208
43,22.924666666666667,190,-5.553999999999999,0,2023,-63.09966,215.91
19,19.950666666666667,131,747.9163333333332,0,2024,107.528,174.5
8,15.723333333333334,181,2.0726666666666667,1,2023,-2.39494,1.3314
31,20.932,178,362.983,0,2023,42.98618,134.79
40,16.433333333333334,184,7.708333333333333,1,2023,-35.631809999999994,7.2066
30,11.683333333333332,143,152.94733333333332,0,2023,11.30071,112.45
29,23.60666666666667,160,338.1666666666667,1,2023,83.59078000000001,134.5
33,13.206666666666669,126,287.8,1,2024,80.38342,44.299
20,18.63366666666667,185,619.2633333333333,0,2023,130.1373,190.38
27,24.66,181,686.6666666666666,1,2024,199.6474,148.93
8,11.279333333333334,140,-0.8603333333333333,0,2023,-8.50544,9.4626
39,13.596666666666666,149,15.943333333333335,1,2024,-24.36145,7.632
43,17.836666666666662,209,-0.7359999999999999,1,2023,-15.2781,8.8557
7,11.516666666666666,138,-1.8796666666666668,1,2024,-73.17456999999999,34.588
44,10.85,126,-1.4123333333333334,1,2024,-25.34992,5.4976
3,14.033333333333331,204,-1.5756666666666668,1,2023,-19.79403,7.681
22,20.21666666666667,175,869.6666666666666,1,2023,173.3867,161.74
26,9.546666666666669,94,217.9,1,2024,86.69442,26.116999999999997
13,13.239333333333336,133,281.166,0,2024,35.11307,44.89
15,14.163333333333332,149,472.474,0,2023,102.5083,84.9
30,21.179999999999996,180,216.2,1,2023,11.99439,65.359
10,11.466666666666669,178,120.2,1,2023,-10.06259,16.789
20,25.121,180,568.1303333333333,0,2024,60.64358000000001,125.54
41,15.243333333333334,120,-2.160666666666667,1,2024,-55.22308,12.987
35,14.026666666666666,140,131.23333333333332,1,2023,3.2202599999999997,21.667
1,7.327666666666666,48,-0.715,0,2023,-12.84532,5.5695
17,9.326666666666666,165,463.3,1,2024,144.0893,70.745
16,16.986666666666668,210,245.80000000000004,1,2023,10.45225,72.351
0,10.63,132,-1.8516666666666663,1,2023,-28.99458,14.892
37,19.266666666666666,200,91.77,1,2023,-30.25332,60.92100000000001
29,12.476666666666668,117,710.0590000000001,0,2023,137.047,154.36
34,22.986666666666668,121,260.06666666666666,1,2024,70.44603000000001,43.06
17,18.215666666666667,184,687.3663333333334,0,2023,107.9043,173.67
44,13.305666666666667,138,-4.435333333333333,0,2024,-38.2697,6.9058
32,21.586666666666662,177,524.1333333333333,1,2023,66.87411,178.79
30,20.442666666666668,149,692.9693333333333,0,2023,84.22404,88.595
47,14.556666666666665,141,-2.041,1,2024,-58.75124,11.884
29,19.548,172,275.72066666666666,0,2024,17.815939999999998,72.594
40,18.61,122,-2.1703333333333337,1,2024,-55.99822,44.696000000000005
32,16.973,127,118.90566666666666,0,2024,-1.27424,39.124
20,15.143,154,72.87033333333333,0,2024,8.11163,33.066
12,15.71,146,210.68233333333333,0,2024,35.12455,55.068000000000005
25,16.533333333333335,203,318.96666666666664,1,2023,63.34779,105.58
36,22.28,141,173.63333333333335,1,2023,-16.2432,75.407
21,24.608666666666664,161,831.7550000000001,0,2023,187.8929,192.71
16,22.32133333333333,173,397.78933333333333,0,2024,27.77648,70.827
4,19.96,196,-2.3786666666666663,1,2023,-46.04176,7.2358
33,15.73,96,48.89333333333334,1,2024,-11.83057,13.625
32,26.63333333333333,179,306.65500000000003,0,2024,18.42353,132.41
39,12.773333333333332,143,7.516000000000001,1,2024,-28.06089,32.955
20,18.675,133,510.71233333333333,0,2023,47.77734,154.88
31,23.237,131,672.68,0,2024,76.4789,153.72
31,13.476666666666668,102,313.1666666666667,1,2024,110.3602,8.9395
28,6.182333333333332,114,294.9,1,2024,81.00819,13.107
28,27.716333333333335,181,507.7413333333334,0,2024,80.11794,201.64
35,16.49233333333333,137,35.73333333333333,0,2024,-2.85661,13.744000000000002
43,20.241333333333333,196,-2.427333333333333,0,2023,-12.12583,5.5807
29,17.736666666666668,120,717.3333333333334,1,2024,249.1251,67.969
16,16.886,174,545.864,0,2024,71.35432,108.66
23,21.373333333333335,99,695.7333333333332,1,2024,332.6165,69.712
17,17.64,198,607.6333333333333,1,2023,180.0718,211.16
26,16.932333333333332,130,533.4720000000001,0,2023,72.98833,75.027
30,14.743333333333334,152,206.33333333333337,1,2024,25.02901,49.413
14,13.306666666666668,175,319.73333333333335,1,2024,50.52296,38.823
31,30.234333333333336,178,594.5716666666667,0,2024,43.24186,144.55
19,24.041,160,724.8016666666666,0,2023,91.00626,143.13
10,10.434666666666669,96,-3.264,0,2024,-9.29481,-96.735
0,20.598666666666663,179,-5.852999999999999,0,2024,-24.58466,51.49100000000001
34,24.269333333333336,198,460.2816666666667,0,2023,48.92188,120.91
32,8.645666666666669,111,217.13,0,2024,24.22379,65.30199999999999
31,17.85333333333333,153,282.2,1,2024,-10.61045,70.545
1,10.413333333333334,132,-1.367,1,2023,-23.40701,19.783
31,8.334666666666667,116,105.05866666666668,0,2024,8.466380000000001,49.765
18,14.553333333333333,165,497.7,1,2023,191.9273,102.74
22,19.866666666666664,147,718.0,1,2024,169.3453,192.82
20,19.040666666666667,100,520.3976666666667,0,2024,50.26687,134.3
40,18.2,179,8.716999999999999,1,2023,-22.31852,6.249
41,14.306666666666668,143,-1.7589999999999997,0,2024,-14.364,-25.119
26,14.050000000000002,211,229.5,1,2023,3.01445,115.7
42,12.243333333333334,139,-1.852666666666667,1,2023,-40.686609999999995,9.8718
45,20.893333333333334,97,-2.619666666666667,1,2024,-75.85557,16.340999999999998
6,10.72,132,-0.433,1,2023,-19.54204,16.34
15,13.45,187,435.3333333333333,1,2023,87.75838,52.254
20,17.217333333333332,120,707.055,0,2024,121.2844,146.5
38,14.846666666666666,146,43.214666666666666,0,2023,-20.38341,13.497
47,10.083333333333334,153,-2.728666666666667,1,2023,-79.40009,75.982
37,7.979666666666667,93,2.875666666666667,1,2024,-65.15754,73.441
13,11.443333333333332,140,86.26666666666667,1,2024,-1.74273,18.546
34,19.97,150,394.42333333333335,0,2023,36.36567,58.565
43,13.918666666666669,138,-4.315,0,2024,-33.83941,8.5598
25,20.618,132,774.9153333333334,0,2023,39.93893,169.34
25,17.590000000000003,177,388.25,1,2023,-40.0834,198.23
31,8.345999999999998,115,296.28900000000004,0,2023,31.4982,91.954
40,14.134666666666668,124,-4.522,0,2023,-56.41585,22.765
32,2.484,58,86.82499999999999,0,2023,6.70736,17.398
43,18.941333333333333,195,-4.424666666666667,0,2023,-20.92458,10.086
29,21.926666666666662,97,403.76666666666665,1,2024,94.0482,45.931
36,10.516666666666666,143,170.0666666666667,1,2023,16.905920000000002,50.353
36,31.310666666666663,192,250.4706666666667,0,2023,-15.881379999999998,74.454
19,10.461666666666668,120,716.8543333333333,0,2023,124.2845,142.3
30,21.529,165,282.9446666666667,0,2023,68.33211999999999,84.339
10,7.892,101,-1.6740000000000002,0,2024,-15.76529,9.3037
21,12.05,126,510.73333333333335,1,2024,143.5467,62.058
19,17.56,121,628.5333333333333,1,2024,215.4628,81.46300000000001
4,15.633333333333333,170,-1.028333333333333,1,2024,-17.5993,6.7689
34,20.226666666666667,179,423.4,1,2023,122.2924,156.53
24,20.356666666666666,104,462.021,0,2024,38.87075,158.97
2,10.47,126,-0.1533333333333333,1,2024,-34.78617,52.378
39,21.81,175,43.42000000000001,1,2023,-12.36154,5.3045
31,26.92,196,471.2999999999999,1,2023,79.57151999999999,107.22
31,17.183333333333334,138,234.53333333333333,1,2024,21.12606,190.38
47,11.543333333333337,202,-0.507,1,2023,-23.76879,32.568000000000005
10,12.976666666666665,168,84.68333333333334,1,2023,-41.54478,26.745
39,19.363333333333333,196,29.02,1,2023,-76.38314,70.048
38,14.809333333333331,154,16.651,0,2024,-9.38494,22.962
5,9.814666666666666,95,-2.433,0,2024,-33.23291,25.613000000000003
33,16.950000000000003,148,132.76666666666668,1,2024,35.50735,52.781000000000006
7,7.954666666666667,101,-3.609,0,2024,-24.76257,7.4733
23,23.953333333333333,177,695.6333333333333,1,2023,177.3263,182.91
24,16.133333333333333,120,779.1666666666666,1,2024,295.3855,59.486
13,11.21,165,336.5,1,2023,124.5348,43.917
24,27.955,173,726.3649999999999,0,2023,121.9904,188.28
39,26.383333333333336,178,62.99666666666667,1,2024,-12.61697,12.86
26,3.019666666666667,65,95.01766666666668,0,2023,13.552829999999998,32.894
16,16.507,133,532.1303333333333,0,2024,92.59911,91.229
5,7.505666666666667,49,-0.7473333333333333,0,2023,-9.63077,6.4515
22,18.19,210,441.3666666666666,1,2023,38.8508,180.92
16,10.623333333333331,154,588.6,1,2023,169.94099999999997,99.242
1,17.019000000000002,137,-4.5023333333333335,0,2024,-60.82444,26.156999999999996
5,13.683333333333332,156,-2.915666666666666,1,2023,-43.94286,4.5151
30,3.3369999999999997,70,266.85033333333337,0,2023,34.36246,56.61600000000001
42,12.006666666666666,159,-4.972666666666667,0,2024,-24.08184,3.5449
34,10.640333333333333,93,80.61266666666667,0,2024,-11.60684,44.558
21,25.801666666666662,181,822.172,0,2024,94.05152,179.26
40,13.253333333333336,129,-1.6076666666666668,1,2024,-19.74442,7.4043
40,18.01,175,17.209999999999997,1,2024,-10.8006,5.9796
0,13.333333333333334,149,-1.338666666666667,0,2024,-10.23615,-13.002
14,15.994,123,316.20000000000005,0,2024,37.31713,49.272
40,18.653333333333332,180,14.721666666666666,1,2024,-26.30528,6.8763
16,4.956666666666666,116,352.108,0,2023,83.81821,64.084
36,22.552666666666664,123,140.61833333333334,0,2024,-34.9127,57.3
28,19.459999999999997,185,674.9666666666667,1,2023,169.8207,207.99
35,3.535333333333334,63,4.125333333333333,0,2023,-7.83846,9.7673
38,19.003333333333337,148,77.75333333333334,1,2023,-19.49048,19.832
34,21.207666666666668,204,63.42833333333334,0,2023,-21.17377,52.174
13,11.881666666666666,155,129.56866666666667,0,2024,12.30049,47.861999999999995
22,18.213333333333335,194,635.1,1,2023,143.7536,156.61
5,17.27,162,-2.2143333333333337,1,2023,-79.65342,19.487
38,17.900000000000002,174,93.43333333333332,1,2023,-8.24554,21.748
22,7.757000000000001,113,477.0223333333334,0,2024,110.1244,104.64
37,18.05966666666667,182,25.664666666666665,0,2024,-4.99108,19.75
15,14.603333333333332,158,147.13333333333333,1,2023,7.08015,80.891
20,19.739666666666665,157,203.1303333333333,0,2023,11.88849,35.884
45,8.223333333333333,92,-0.993,0,2024,-13.64458,6.4538
2,7.391666666666667,148,-4.830666666666667,0,2023,-9.11832,-1.7152
19,18.05033333333333,185,448.1993333333333,0,2023,55.12749,116.91
2,18.953333333333333,173,-1.5956666666666666,1,2023,-10.82592,1.3718
32,16.736666666666665,167,138.06666666666666,1,2023,24.65579,27.092
25,12.387333333333332,93,306.687,0,2024,26.854359999999996,106.37
4,15.77,188,-2.5783333333333336,1,2023,-23.97033,2.1447
23,22.828999999999997,175,809.4616666666667,0,2024,113.7703,244.22
1,4.906333333333333,111,0.3583333333333333,0,2024,-14.86071,20.699
35,21.486666666666665,136,256.96666666666664,1,2024,-19.32146,176.99
8,12.357666666666669,208,-1.8693333333333335,0,2023,-9.77151,5.0984
26,29.540666666666667,192,875.6156666666667,0,2023,62.15894,256.56
31,20.996666666666663,120,590.907,0,2024,56.76698,109.49
11,13.053333333333336,168,108.16666666666669,1,2023,-21.26332,26.424
24,1.487,57,338.35666666666674,0,2023,55.5828,54.953
24,23.776666666666667,196,220.5,1,2023,-19.30291,100.85
39,13.782666666666666,146,25.583,0,2023,-41.06528,29.904
20,18.619666666666664,166,741.5783333333334,0,2024,107.9559,172.42
42,20.9,172,-2.079,1,2023,-28.110809999999997,12.275
19,10.927666666666669,106,343.28566666666666,0,2024,40.87987,74.22
25,22.852,151,924.274,0,2023,145.3104,154.27
16,12.944333333333333,135,250.60933333333332,0,2023,20.45134,47.37
23,18.040333333333333,203,254.54833333333332,0,2023,10.90071,79.35300000000001
17,18.06566666666667,168,527.6193333333334,0,2024,65.96279,121.15
45,5.520666666666667,137,-2.383,1,2023,-51.81504,2.5749
47,7.991666666666667,71,-1.155333333333333,0,2023,-28.45152,11.909
15,7.724999999999999,95,45.23,1,2024,-25.407020000000003,44.977
14,5.326333333333333,138,334.29866666666663,0,2023,56.29383000000001,64.066
30,12.873333333333337,140,138.73333333333332,1,2023,70.2,41.86600000000001
27,25.212666666666667,175,575.7343333333333,0,2023,50.20482,163.47
24,13.168333333333331,72,114.95300000000002,0,2023,-11.4456,47.626999999999995
27,21.039999999999996,191,706.2666666666668,1,2023,197.0472,247.83
40,13.166666666666666,145,1.3493333333333333,1,2024,-2.9422200000000003,8.8352
22,16.121333333333336,152,868.7666666666668,0,2023,163.4686,113.97
43,3.986,114,-1.236,1,2024,-21.64004,3.961
28,18.373333333333335,203,417.8333333333333,1,2023,66.55041999999999,136.35
27,26.551666666666662,188,883.293,0,2023,69.19373,214.35
33,14.43,102,338.1,1,2024,155.3085,9.284
28,23.643333333333334,171,252.83333333333337,1,2023,38.23956,40.018
14,10.868666666666668,130,349.71299999999997,0,2024,57.52049,53.022
14,5.591,112,272.24533333333335,0,2024,33.0476,28.921999999999997
28,3.876,70,411.253,0,2023,74.23701,101.92
23,22.40433333333333,199,908.3673333333332,0,2023,158.0472,229.46
5,13.276666666666666,168,-2.3486666666666665,1,2023,-52.505669999999995,5.9227
27,23.363999999999994,123,793.7803333333335,0,2024,96.45818,215.92
15,19.103333333333335,161,464.4333333333334,1,2023,72.53081999999999,82.007
35,7.372333333333334,116,61.69999999999999,0,2024,-0.7418600000000001,18.137
9,11.203333333333331,155,41.446666666666665,1,2023,-29.01123,7.6579
1,18.22,178,-2.3463333333333334,1,2024,-55.633880000000005,7.692
32,17.956666666666667,201,282.3666666666667,1,2023,30.46156,75.242
34,2.871,70,79.57000000000001,0,2023,-5.59965,23.339
42,13.184333333333337,144,-4.601666666666667,0,2024,-12.74626,1.4509
18,10.413333333333332,207,416.2,1,2023,37.54097,219.97
7,15.13,194,-2.463333333333334,1,2023,-31.01721,5.5411
24,14.28,150,893.0,1,2023,293.2919,128.39
4,6.486999999999999,163,-0.4453333333333333,1,2024,-13.3106,21.37
5,19.94666666666667,196,-2.0473333333333334,1,2023,-33.10327,3.0562
42,13.655666666666669,156,-2.3986666666666667,0,2024,-15.36241,8.8747
4,13.68,182,-2.1183333333333336,1,2023,-62.79953,6.7202
8,10.14,161,2.4506666666666668,1,2024,11.45576,7.0373
44,9.27,95,-1.372,1,2024,-45.75985,5.9506
29,18.436666666666667,201,799.5,1,2023,293.8279,222.05
43,1.889333333333333,108,-0.6143333333333333,1,2024,-13.04733,3.5698
21,16.85066666666667,201,500.00666666666666,0,2023,68.98376999999999,113.38
30,21.018333333333334,132,673.0780000000001,0,2023,62.170840000000005,214.08
37,21.370000000000005,163,165.0,1,2023,10.41005,74.64699999999999
32,20.051333333333336,183,362.86133333333333,0,2023,30.72697,123.61
27,24.385,135,860.342,0,2024,111.4461,213.33
35,16.676666666666666,167,308.8,1,2024,43.96915,55.137
14,11.723,155,408.104,0,2023,71.92699,65.33800000000001
38,21.73,97,-2.146,1,2024,-32.51027,-27.904
5,19.994,98,-5.8933333333333335,0,2024,-55.62268,17.194000000000003
34,13.326666666666668,136,273.6366666666667,0,2023,26.37272,53.062
26,2.0276666666666667,107,369.7000000000001,1,2024,70.49776999999999,17.703
33,21.58,156,452.5,1,2023,135.5791,123.35
8,6.246,153,3.1779999999999995,1,2023,5.52482,5.0998
22,17.042333333333332,103,411.4546666666667,0,2024,51.86869,124.02
28,19.296666666666667,158,769.4,1,2023,231.8055,129.37
28,15.583333333333334,211,595.2666666666665,1,2023,96.73074,183.87
28,13.531333333333334,137,816.5676666666667,0,2023,131.4801,128.98
