year,month,day,30min,location,incomingShortwaveRadiation,H_orig,LE_orig
2023,7,16,17,1,550.9666666666667,131.8818,87.007
2024,6,5,0,1,-2.1413333333333333,-44.063759999999995,0.8812
2024,4,7,26,1,619.1333333333333,213.7477,51.317
2024,4,16,42,0,-1.0026666666666668,-8.94859,51.111
2024,4,25,35,1,97.18333333333334,22.89775,14.288
2024,4,4,41,1,-0.5273333333333333,-50.52258,47.295
2024,4,4,0,1,-0.6233333333333333,-41.7673,20.886999999999997
2023,7,24,23,0,649.699,90.62689,224.77
2023,7,12,1,1,-1.827,-29.624059999999997,6.8997
2024,6,20,42,0,-1.8336666666666663,-15.45892,8.748
2023,6,11,45,1,-2.658333333333333,-89.39374000000001,-2.7123
2023,5,9,1,0,-4.285333333333333,-41.19243,16.542
2024,4,13,40,1,-1.9983333333333333,-67.50253000000001,14.278
2023,5,18,46,1,-1.4036666666666668,-53.5297,9.8744
2023,3,12,45,0,-1.508,-36.67814,10.712
2024,4,12,24,0,405.044,53.69036,123.75
2024,4,15,35,1,23.26,-24.72503,19.673
2023,4,30,17,0,582.2473333333332,121.8702,124.65
2023,6,10,40,1,14.928666666666668,-48.45143,28.111
2023,5,2,1,0,-1.9603333333333337,-13.91702,5.6062
2023,3,21,4,0,-0.517,-5.177630000000001,5.2426
2023,6,2,31,0,302.4636666666667,32.90169,42.45399999999999
2024,6,29,26,0,393.0813333333333,25.15004,111.79
2023,4,30,33,0,435.05733333333336,34.88905,102.31
2024,6,22,29,1,360.93333333333334,87.82793000000001,119.06
2024,6,29,43,0,-2.276333333333333,-22.5839,12.803
2024,5,26,24,1,733.6,163.3083,144.1
2024,5,13,19,1,692.6,225.6434,88.919
2023,5,15,22,0,656.0256666666667,78.2909,202.57
2024,6,3,33,0,181.109,18.13225,74.742
2023,6,1,45,0,-1.627,-8.3759,7.1015
2024,6,2,9,1,5.105,-8.37397,-15.329
2023,6,14,30,1,447.8,153.8865,140.04
2023,3,2,31,0,304.3883333333334,40.81092,24.631
2023,5,19,27,0,519.2316666666667,51.380109999999995,137.05
2023,3,3,16,0,28.109333333333336,7.43289,3.7716
2023,6,17,40,1,12.544666666666666,-31.13203,12.535
2023,6,25,33,1,466.8666666666666,115.1983,153.27
2023,7,20,28,1,779.1333333333333,213.7966,162.58
2023,7,24,44,1,-0.57,-39.15823,27.162
2023,7,14,22,0,686.1053333333333,84.44218000000001,172.91
2023,6,7,23,1,565.3333333333334,138.0954,257.48
2023,5,22,8,0,-1.4383333333333332,-37.5691,5.0742
2024,5,29,34,0,441.11833333333334,29.22693,93.848
2023,6,21,19,0,573.0633333333333,69.98952,175.31
2024,5,22,40,1,1.042,-24.24608,16.482
2024,5,8,1,1,-0.614,-20.56576,4.0838
2023,5,21,44,1,-2.0749999999999997,-59.23481999999999,10.599
2023,3,3,25,0,180.86166666666668,53.82575,22.779
2023,6,2,9,1,8.326,4.79455,3.6402
2024,5,17,13,0,327.757,27.80427,66.51899999999999
2023,2,28,27,0,528.0836666666665,141.944,62.946000000000005
2023,6,5,4,1,-3.002,-42.33598,3.6179
2023,6,1,13,0,94.319,16.37538,13.884
2023,7,2,17,1,215.76666666666665,11.09555,108.35
2023,7,31,22,0,334.55833333333334,34.65976,101.22
2023,6,13,19,1,765.3333333333334,295.763,231.22
2024,4,17,40,1,-0.272,-1.7651,-6.5165
2023,6,14,37,1,118.7,13.77638,83.484
2024,4,26,34,0,87.553,-10.45334,36.863
2023,6,2,33,1,218.66666666666663,37.27293,66.43
2024,6,16,25,0,542.4206666666666,67.14227,191.35
2023,7,5,21,1,686.8333333333334,211.3154,209.09
2023,5,27,9,1,26.383333333333336,-42.373059999999995,7.8187
2024,5,5,22,0,521.1736666666667,58.91041,132.66
2023,7,11,19,0,717.0523333333332,60.25388,170.25
2023,6,12,4,1,-2.9443333333333332,-56.35109,3.4634
2023,3,2,24,0,577.3743333333333,127.5992,58.976000000000006
2023,6,20,10,1,2.542666666666667,-38.1237,43.084
2024,5,12,25,0,891.8906666666667,111.1416,183.93
2023,3,4,2,0,-0.5579999999999999,-5.0243,2.4552
2023,7,21,31,1,160.63333333333333,-83.17636999999999,160.54
2023,4,28,26,0,111.84333333333332,11.2953,27.815
2023,7,12,8,0,-0.5943333333333333,-19.958920000000003,22.545
2024,4,11,23,1,272.23333333333335,104.4448,29.479
2024,6,20,19,1,646.5333333333333,196.5939,143.3
2024,5,19,43,1,-0.4639999999999999,-13.44266,2.2634
2023,6,30,1,1,-1.3256666666666668,-26.87664,7.5224
2024,5,6,41,0,-3.764,-7.240060000000001,-2.6553
2023,6,16,36,1,43.20000000000001,-92.68366,140.3
2024,4,30,34,0,249.65499999999997,-13.59894,71.015
2024,5,28,12,1,57.25,-11.54964,14.787
2023,5,23,1,1,-0.498,-18.43291,-4.4288
2024,6,17,2,1,-1.5726666666666669,-20.616,2.2483
2024,6,22,39,1,61.48,-47.20697,75.319
2023,2,19,34,0,7.272666666666667,-2.24226,14.005
2024,4,24,43,0,-0.209,-2.65215,9.3339
2024,4,5,30,0,145.99966666666668,-43.15075,94.235
2024,6,12,1,1,-2.432,-43.66489,4.6502
2024,6,20,38,0,104.99233333333332,-3.5233800000000004,12.56
2024,4,4,1,1,-0.3673333333333333,-85.66196,57.32
2024,5,12,9,1,11.461666666666666,-35.855140000000006,2.1729
2024,5,3,40,1,-0.3116666666666667,-9.01209,8.0076
2024,5,22,41,1,-0.4183333333333333,-18.175420000000003,9.2496
2024,5,23,23,1,905.6666666666666,287.6467,105.1
2023,7,13,2,0,-1.598,-14.9442,24.662
2023,5,17,31,1,613.0666666666667,234.7227,77.367
2023,7,16,8,1,1.1753333333333331,-32.93614,19.156
2024,5,3,2,1,-0.791,-13.76114,2.6836
2023,2,17,32,0,5.268666666666667,-49.50613,271.33
2024,5,31,30,0,227.259,24.70564,86.551
2023,7,26,39,1,20.261,-37.80422,7.6046
2023,5,14,4,1,-2.4426666666666663,-41.58762,1.1062
2024,6,21,2,1,-1.0153333333333334,-9.26696,-11.578
2024,5,14,14,1,369.6,105.1171,68.71600000000001
2024,4,27,31,0,428.7630000000001,42.409290000000006,106.59
2023,5,18,9,1,12.666333333333332,-41.57949,1.5701
2023,6,3,35,0,335.142,20.5108,61.07
2024,6,30,45,0,-1.7943333333333331,-9.6291,3.0701
2023,5,16,12,1,17.099999999999998,-15.44665,30.794
2024,5,8,26,0,876.5376666666667,147.9538,240.59
2023,6,8,24,1,554.5333333333334,67.86886,149.67
2023,6,28,35,1,324.2,71.15118000000001,116.73
2023,5,17,11,1,99.65666666666664,5.62127,3.6276
2024,6,8,31,0,713.4250000000001,75.66787,208.92
2023,5,20,32,1,180.36666666666667,44.773140000000005,24.783
2024,6,29,12,0,236.612,25.14323,44.178999999999995
2023,7,9,6,1,-2.6826666666666674,-33.25049,3.6854
2023,7,18,7,1,-2.001,-61.5524,24.33
2023,7,8,24,0,910.629,77.689,306.33
2023,7,15,18,1,661.0,109.4885,136.61
2024,6,6,27,0,706.7423333333332,76.35873000000001,207.46
2024,4,26,40,1,-1.107,-3.99679,0.58653
2023,4,29,13,0,17.416666666666668,-7.671689999999999,16.505
2023,6,4,15,0,491.247,86.00905999999999,80.21600000000001
2024,5,3,3,1,-1.817,-7.85735,-0.96971
2024,4,30,30,0,535.087,38.97468,117.99
2023,6,3,27,1,665.0,225.2838,148.75
2023,7,29,1,1,-1.2220000000000002,-47.02327,18.15
2024,5,21,1,1,-2.1233333333333335,-61.41502,16.789
2023,2,24,24,0,78.65333333333332,9.33999,45.898999999999994
2023,6,18,19,0,734.1473333333333,98.72571,153.83
2023,5,20,3,0,-1.1393333333333333,-17.35914,13.002
2024,6,21,45,0,-1.3693333333333335,-4.45675,12.986
2023,6,4,33,1,453.9666666666667,165.0938,71.01100000000001
2024,4,10,27,0,232.5563333333333,29.4031,63.994
2024,6,14,37,1,29.66333333333333,0.74764,4.1338
2024,5,13,40,0,-3.251333333333333,-58.65017,20.296
2024,4,6,16,0,341.74033333333335,22.76819,65.655
2023,7,14,21,1,723.1999999999999,213.2416,167.22
2024,4,1,15,1,34.89333333333334,-34.91276,36.36
2023,5,10,31,1,142.05666666666664,55.12188,19.057
2024,5,21,21,1,610.3,134.9781,209.96
2023,6,20,18,1,288.2,23.55561,70.42699999999999
2023,3,6,25,0,133.171,17.70906,28.908
2024,5,8,25,0,917.3126666666668,120.2618,185.9
2023,7,20,23,0,537.8276666666667,65.90641,172.54
2023,4,29,5,0,0.0043333333333333,-6.10299,4.0743
2023,7,10,28,0,798.2280000000001,97.14154,198.22
2024,6,5,24,1,139.5,15.06033,37.583
2024,4,29,21,0,639.039,94.03756,130.02
2024,4,15,27,0,418.4213333333334,33.289840000000005,162.81
2024,4,22,11,1,19.126666666666665,7.995889999999999,7.9398
2023,5,28,27,1,825.3333333333334,318.6054,142.7
2023,6,7,3,1,-1.1586666666666667,-15.44883,-10.994000000000002
2024,6,10,14,0,411.90333333333336,60.036,83.34299999999999
2023,7,4,14,1,350.90000000000003,57.23299,69.661
2024,4,28,7,1,-2.3073333333333337,-41.98183,13.668
2024,4,7,14,1,140.23333333333332,2.74153,9.7276
2023,7,24,20,0,500.0129999999999,26.34895,145.48
2023,5,11,33,0,92.729,10.02688,20.353
2024,6,21,14,1,367.5333333333333,41.19147,20.542
2023,7,15,23,1,195.83333333333337,-32.69672,110.99
2024,6,10,20,0,665.3576666666667,92.88615,136.47
2023,7,8,20,1,460.93333333333334,59.32697,82.865
2023,6,12,30,1,697.1999999999999,223.9109,105.24
2024,5,29,9,0,4.961333333333333,-12.09795,20.19
2024,5,14,11,1,117.2,-10.51757,17.804000000000002
2024,5,27,8,1,2.0563333333333333,-29.84108,2.5322
2023,6,3,5,0,-5.631666666666667,-48.05445,13.335
2023,4,27,16,0,521.5543333333334,83.96181999999999,76.578
2024,6,25,13,1,332.1,76.56512,84.75200000000001
2024,6,15,26,1,324.90000000000003,67.8661,81.687
2023,7,28,18,0,187.844,22.90228,66.074
2023,5,24,25,0,394.0416666666667,46.99387,57.343999999999994
2023,7,16,2,0,-2.112,-20.52862,16.548
2023,7,6,13,1,316.4666666666667,66.86476,56.971
2024,6,22,32,1,116.83,11.54437,36.863
2024,6,20,14,0,289.2273333333333,29.99258,71.415
2024,4,25,33,1,195.83333333333337,49.02772,138.23
2023,6,7,27,0,885.7670000000002,128.4989,133.58
2024,5,28,45,1,-1.408,-21.32361,6.7137
2023,7,14,29,1,587.3000000000001,112.7532,97.061
2024,5,18,26,1,309.3,23.87214,78.959
2024,5,21,10,1,83.49,-20.5495,12.757
2023,6,8,11,0,84.50133333333333,7.87454,7.3629
2024,6,9,31,1,623.5666666666667,201.125,113.6
2023,5,21,28,1,529.8000000000001,109.3602,213.06
2024,5,17,42,0,-4.063,-35.86099,11.616
2023,6,8,22,0,479.0340000000001,45.14997,100.78
2024,5,12,13,1,270.43333333333334,62.63045,22.116999999999997
2023,5,11,30,0,216.78866666666667,28.69319,67.855
2023,7,1,36,1,75.92333333333333,-3.05097,37.205
2023,7,28,24,0,346.8826666666667,23.762220000000003,135.85
2023,5,29,23,0,856.6966666666666,115.6306,96.177
2024,6,20,28,1,203.33333333333337,47.34812,100.21
2024,6,8,47,1,-1.789,-32.25136,7.9668
2024,6,21,12,1,84.71666666666668,-4.24927,5.332
2024,5,9,15,0,435.25233333333335,60.419340000000005,73.31
2023,6,24,16,0,554.0123333333333,79.2375,130.46
2023,6,24,26,0,941.049,110.4337,242.12
2024,5,23,30,1,520.6666666666667,173.5519,124.35
2024,4,6,33,0,172.67133333333334,-48.27178,73.688
2023,6,21,18,0,524.3393333333333,68.20169,158.33
2023,5,20,31,1,123.43333333333334,69.58417,45.998999999999995
2024,5,30,14,0,69.827,12.8213,-44.918
2024,6,15,34,1,347.76666666666665,39.14635,94.272
2024,4,22,18,0,643.553,143.4492,110.88
2023,7,14,27,0,930.242,114.7948,221.37
2024,6,3,28,1,231.0,56.56699,51.761
2023,6,15,15,1,490.7333333333333,99.02403,108.61
2024,6,5,23,1,94.48666666666668,7.3388,19.877
2023,6,19,28,0,782.5769999999999,142.3046,112.82
2023,5,24,22,1,271.23333333333335,63.47091,43.403
2023,6,24,28,1,410.0333333333333,89.8755,121.91
2023,5,7,31,0,539.0976666666667,73.73043,89.796
2023,3,17,26,0,353.20166666666665,39.47079,69.08800000000001
2024,4,11,3,1,-2.5673333333333335,-54.04899,17.447
2024,4,25,2,1,0.2086666666666666,-20.47848,21.275
2023,6,24,30,0,771.0663333333333,140.0226,229.6
2024,4,20,30,0,292.9446666666667,46.76989,86.76
2023,5,8,28,1,725.7999999999998,303.2513,64.668
2024,4,3,22,1,206.0,-5.75005,137.57
2023,4,29,32,0,147.44766666666666,4.19993,45.669
2023,7,10,34,0,413.666,37.15981,166.27
2023,5,1,27,0,585.1343333333333,49.18679,147.36
2023,2,25,10,0,-1.962,-10.75771,46.126999999999995
2023,2,20,32,0,44.877,6.67272,25.484
2023,7,23,22,0,375.43700000000007,17.59062,186.42
2023,6,29,25,1,233.8,36.84141,114.48
2023,5,21,28,0,608.8846666666667,22.621270000000003,176.42
2024,5,4,10,1,11.119666666666664,-2.6916,1.4634
2023,6,27,32,0,393.0606666666667,59.41117,120.13
2024,6,12,9,1,47.06333333333333,-39.203590000000005,-4.0445
2024,6,22,10,0,19.585666666666665,-4.94947,9.8224
2023,7,21,39,1,8.743333333333334,-41.24055,32.455999999999996
2023,5,22,32,0,269.50866666666667,-5.09804,72.22
2024,5,14,38,0,22.922666666666668,-53.10915,34.541
2024,6,5,17,0,359.41799999999995,42.87749,75.872
2024,4,21,23,1,214.9,114.1269,46.161
2023,7,5,30,1,559.5333333333333,177.2872,199.07
2023,7,2,37,1,161.1,-8.7547,56.495
2024,4,28,35,1,132.33333333333334,13.05318,51.125
2023,7,7,22,0,890.34,109.083,221.91
2023,6,2,15,1,493.8666666666666,210.1436,76.544
2023,6,24,35,1,296.03333333333336,31.72625,115.99
2023,5,26,46,1,-2.387,-65.82123,1.6163
2023,4,26,28,0,423.08,97.39072,125.54
2023,7,21,33,1,372.56666666666666,42.96019,146.23
2023,5,31,5,1,-2.4659999999999997,-48.35625,5.1767
2023,5,28,12,1,224.96666666666667,12.03812,46.11
2023,5,8,34,0,327.999,8.146239999999999,65.69800000000001
2023,7,23,46,1,0.3953333333333333,-99.50103,119.61
2024,4,11,37,1,24.59,-11.16353,6.1479
2023,5,15,39,1,3.016,-80.61055,64.398
2023,7,1,41,1,0.5896666666666667,-31.62789,19.219
2023,7,23,28,1,454.43333333333334,96.6714,91.473
2024,4,26,41,1,-0.9716666666666668,-8.506639999999999,2.1596
2024,4,7,2,1,-2.4916666666666667,-39.2404,4.0493
2023,6,7,26,1,814.9666666666667,212.5237,216.66
2023,6,19,23,0,665.831,128.3053,128.23
2023,7,8,0,1,-2.6336666666666666,-103.8375,39.523
2024,4,14,11,1,19.536666666666665,-29.42563,9.0787
2024,6,14,19,1,520.1,90.92061,65.676
2023,7,14,9,1,20.886666666666667,-50.33423,6.6075
2023,7,31,16,1,229.4,65.62095,27.312
2023,7,29,36,1,84.42666666666666,-50.721070000000005,44.688
2024,5,29,24,1,403.9,110.5289,79.064
2023,6,18,32,1,534.5666666666667,130.8232,103.96
2023,4,30,31,0,591.7953333333334,60.27636,113.15
2023,5,31,28,0,825.0279999999999,89.52528000000001,153.17
2024,6,29,47,1,-1.3313333333333333,-33.62494,17.698
2024,5,21,31,0,192.139,-10.13482,70.475
2024,4,26,1,1,-0.954,-29.70462,5.0692
2024,4,4,15,0,47.64766666666667,-10.39666,18.712
2024,6,13,36,0,167.80100000000002,-10.62572,55.466
2024,6,14,24,1,287.90000000000003,46.15335,20.274
2023,3,11,11,0,-1.683,-8.34234,12.844
2023,5,11,9,1,4.747333333333333,-3.04861,-4.706
2024,5,16,42,1,-1.1393333333333333,-37.00621,25.406
2023,5,26,1,1,-1.9516666666666669,-36.6581,-5.7284
2023,6,26,42,1,-1.259,-24.34332,9.4911
2024,4,9,11,1,5.389666666666667,-40.43427,10.788
2023,7,10,23,0,190.559,16.49415,55.085
2023,7,16,40,1,3.427666666666666,-59.89283,13.607
2024,6,24,31,0,614.029,94.92466,193.18
2023,7,26,23,0,815.913,126.4982,228.08
2024,4,13,27,0,446.60566666666665,21.23677,154.88
2023,7,12,13,1,36.67666666666667,-38.396640000000005,140.5
2023,5,25,14,1,126.3,31.05869,17.647000000000002
2024,6,8,40,0,9.469,-24.87915,20.225
2024,5,25,13,1,207.03333333333333,50.2902,68.896
2023,5,11,16,0,137.972,13.59371,47.072
2024,4,20,32,1,240.4666666666667,90.79136,22.568
2024,4,10,47,1,-2.5516666666666663,-23.42623,2.627
2023,5,5,26,0,479.559,53.52275,103.82
2024,5,3,42,1,-0.922,-10.18828,8.8434
2023,7,20,40,0,2.953,-18.7771,-3.0322
2023,7,6,16,0,464.996,86.60611,94.208
2023,5,4,15,0,355.17400000000004,27.667720000000003,38.968
2023,7,11,28,0,815.9566666666666,76.61208,263.26
2024,4,1,8,1,-1.6636666666666666,-14.77561,0.784
2023,7,3,31,0,483.27333333333337,54.80761,172.24
2023,5,27,38,1,72.24333333333334,-9.14017,26.497
2024,6,25,23,0,904.5313333333334,96.95875,165.22
2023,7,7,32,0,597.1093333333333,43.17265,155.59
2024,4,9,45,1,-1.1043333333333332,-29.38048,5.5183
2023,6,28,28,1,516.4333333333333,137.8375,122.44
2023,7,9,29,1,677.8000000000001,128.5551,136.23
2024,6,30,38,1,40.24333333333333,-22.61498,26.968000000000004
2024,4,4,41,0,-2.164333333333333,-20.71415,8.3933
2023,6,8,34,0,412.71066666666667,32.55291,95.709
2023,6,19,36,1,268.09999999999997,72.60774,115.85
2024,4,24,23,0,282.112,63.37185,57.218999999999994
2024,6,18,24,0,547.794,45.01558,180.05
2023,5,16,37,0,128.09799999999998,-22.29888,34.216
2023,6,19,33,0,397.8326666666667,71.60512,89.54299999999999
2023,7,22,16,1,297.9,36.54914,77.539
2023,6,2,22,1,610.6,200.9678,54.156000000000006
2023,5,4,19,0,691.8026666666666,100.6589,116.29
2024,6,8,26,0,912.837,94.99084,240.3
2023,5,20,20,1,215.33333333333337,87.28081999999999,52.934
2024,6,3,18,1,271.5,83.32108000000001,62.428
2023,6,24,17,0,627.8593333333333,88.99752,157.21
2023,7,10,34,1,388.6333333333334,60.37751,127.73
2024,5,30,45,1,-1.1406666666666665,-16.00133,-3.3541
2023,6,9,14,0,378.0613333333333,54.39343,58.513000000000005
2024,4,12,37,0,16.783666666666665,-22.6539,18.221
2023,6,1,15,0,158.912,20.70997,16.259
2024,4,29,16,1,430.3666666666666,138.2027,44.223
2024,4,13,32,1,304.3666666666667,113.3152,20.142
2023,7,2,21,0,445.792,48.91702,147.46
2024,5,19,19,0,292.92900000000003,30.96554,63.092
2023,5,12,10,1,22.116666666666664,-36.31753,32.097
2024,5,11,44,0,-4.744,-50.7538,15.244000000000002
2024,6,28,22,1,828.6666666666666,234.1854,222.31
2023,7,9,41,0,-2.9500000000000006,40.85386,-9.6421
2024,5,5,30,0,608.5706666666667,96.37528,148.27
2024,6,16,40,0,16.21466666666667,-39.48557,27.17
2024,5,9,21,1,811.3333333333334,254.034,83.00200000000001
2023,5,9,14,1,349.59999999999997,96.85654,30.252
2023,7,1,0,1,-2.2596666666666665,-71.11267,30.941999999999997
2023,6,13,17,1,607.3,173.7796,199.04
2023,6,13,43,1,-2.769,-68.97758,17.355
2023,7,4,0,1,-1.295,-35.09478,5.2119
2023,5,29,9,1,33.15,-36.374759999999995,6.6083
2024,4,24,14,0,104.89266666666668,12.13731,27.809
2024,4,27,43,1,-2.462,-82.94629,25.591
2024,4,9,19,1,418.4,148.9765,20.543000000000003
2024,5,7,25,0,242.42033333333336,30.01748,87.807
2024,5,14,43,0,-5.427666666666667,-64.06067,27.42
2023,6,30,24,1,209.53333333333333,43.665209999999995,86.354
2024,4,20,39,1,-0.1369999999999999,-36.885,26.098000000000003
2024,6,28,11,1,56.123333333333335,-8.07518,11.849
2023,7,28,24,1,390.0,55.51571,111.56
2024,5,6,23,1,505.2,219.6387,65.021
2024,4,7,19,1,298.8666666666666,69.29217,27.12
2024,4,11,16,1,403.4666666666667,131.4747,40.926
2024,5,9,18,0,669.712,85.95036,154.88
2023,5,20,29,0,336.23333333333335,40.83524,82.63600000000001
2024,5,31,0,1,-0.1773333333333333,-7.4074,-2.0035
2024,4,18,40,1,-2.3080000000000003,-52.69123,5.3604
2024,6,18,23,0,741.8373333333334,77.46624,216.11
2023,7,8,37,1,150.83333333333334,-13.10431,62.443000000000005
2023,6,3,45,1,-2.687666666666667,-24.73212,3.9074
2023,3,15,14,0,7.093333333333334,-5.6885900000000005,2.7569
2023,5,14,7,1,-1.9496666666666669,-29.55984,1.2985
2023,6,12,2,1,-2.786,-73.48506,16.427
2024,5,20,25,0,481.6753333333333,57.02375,103.45
2023,5,3,34,0,337.72499999999997,28.58472,64.767
2024,5,14,45,0,-5.480333333333333,-60.77129,21.930999999999997
2024,5,6,21,0,797.9786666666668,99.43118,130.55
2024,4,26,2,1,-1.165333333333333,-26.25906,5.4669
2024,6,18,15,1,514.6999999999999,102.0665,45.614
2023,7,20,24,0,789.8190000000001,117.1565,204.67
2024,4,5,17,1,165.13333333333333,31.09182,21.026
2024,5,6,1,0,-2.0573333333333337,-4.33944,2.3441
2023,6,8,36,1,240.83333333333337,17.72348,97.499
2024,6,25,32,0,595.832,49.46811,132.19
2023,7,28,22,1,358.23333333333335,73.19511999999999,105.32
2023,6,21,24,0,733.2076666666666,106.6801,109.03
2023,6,28,24,1,941.6666666666666,302.82599999999996,212.71
2023,7,20,20,1,324.93333333333334,29.30955,145.52
2024,5,17,9,1,22.206666666666667,-117.0423,59.315
2024,5,23,17,0,617.504,75.41530999999999,133.38
2023,6,14,27,1,788.4666666666667,322.57599999999996,175.96
2024,5,2,24,1,847.0,260.0694,112.38
2024,6,9,20,1,823.6999999999999,274.2629,119.7
2024,6,8,16,0,554.9623333333334,61.66925,101.99
2024,5,17,20,0,503.4116666666667,63.84882,129.76
2023,7,17,31,0,307.47666666666663,36.91394,121.23
2023,6,3,0,0,-5.616,-56.63758000000001,20.6
2023,7,19,18,0,507.84066666666666,63.58158,100.17
2023,6,16,1,1,-1.8486666666666665,-15.14868,2.8723
2023,7,7,19,0,762.139,105.2204,184.5
2023,5,12,24,1,886.6666666666666,337.1412,321.21
2023,6,9,18,0,626.3683333333333,66.7469,124.83
2024,5,4,47,0,-1.8826666666666665,-30.65358,17.865
2024,4,5,19,1,245.76666666666665,13.57371,67.61399999999999
2023,7,8,31,1,677.0333333333333,130.7709,178.81
2023,7,18,28,0,648.806,82.61839,168.3
2023,3,17,47,0,-2.368,-25.78419,11.245
2023,7,23,31,1,407.3666666666666,42.70457,92.611
2023,6,3,43,1,-2.818666666666667,-63.369119999999995,10.597
2023,5,26,0,1,-1.9383333333333337,-53.87266999999999,1.7346
2024,6,28,34,1,407.5,82.87727,131.78
2023,7,13,29,1,436.6666666666667,103.6366,173.02
2024,4,9,17,1,216.5666666666667,49.68065,-23.898000000000003
2024,6,23,28,0,580.8266666666667,96.01282,164.78
2024,5,2,28,1,554.9333333333333,222.3434,189.01
2023,6,14,11,1,171.86666666666667,53.13159,33.571
2023,6,1,35,0,319.4556666666667,29.76346,32.369
2024,4,24,25,0,359.43266666666665,74.77518,77.149
2023,6,29,45,1,-0.7963333333333334,-28.01715,13.809
2023,7,17,19,0,629.5546666666668,75.59185,135.68
2023,5,16,27,0,556.4116666666667,93.21588,142.18
2023,2,19,27,0,269.117,46.36695,60.692
2023,5,30,28,1,725.6666666666666,285.0034,88.427
2024,4,23,15,1,395.9666666666667,146.0251,34.056999999999995
2023,7,27,10,1,22.013333333333332,-26.17132,8.2762
2023,6,8,19,1,76.56333333333333,-9.10141,81.92
2024,6,16,41,0,0.1036666666666666,-33.2771,27.223000000000003
2023,7,12,29,0,715.1083333333335,72.72184,234.83
2024,5,17,21,0,402.22133333333335,35.348079999999996,105.8
2024,4,21,24,0,294.37100000000004,41.86119,68.818
2024,4,17,19,0,385.32166666666666,92.82037,100.65
2023,5,11,12,1,48.00999999999999,1.75842,9.4954
2024,4,19,2,1,-0.7926666666666667,-15.88103,4.0249
2023,7,28,36,1,112.8,-28.89747,63.88
2024,5,31,9,1,20.793333333333333,-2.86553,-2.909
2024,4,15,26,0,466.57466666666664,48.27206,170.27
2023,5,6,29,0,741.7823333333334,55.98593,142.8
2023,6,13,42,1,-2.7566666666666664,-67.15663,54.875
2023,2,20,36,0,-0.5986666666666666,-9.78225,11.205
2023,5,3,14,0,341.1603333333333,43.61654,42.912
2023,5,29,27,1,785.2666666666668,268.2438,86.762
2024,6,17,29,1,78.64666666666668,-35.641459999999995,166.21
2023,2,22,27,0,362.1496666666667,51.43322,53.201
2024,4,3,42,1,-0.5179999999999999,-28.08779,6.2335
2024,4,18,32,1,233.33333333333337,96.00247,43.235
2024,5,31,34,0,205.19466666666668,13.19069,50.093
2024,5,4,47,1,-0.7116666666666668,-30.442190000000004,0.0449009999999999
2023,7,2,8,0,2.9933333333333336,-16.53864,10.87
2024,5,7,20,1,241.9333333333333,61.0914,34.939
2024,5,30,38,1,31.516666666666666,-13.465179999999998,19.27
