year,day_of_year,30min,location,incomingShortwaveRadiation,soilHeatflux,waterPressureDeficit,H_orig,LE_orig
2024,149,7,1,-0.323,-1.103994683207972,0.5357162222269007,-148.4268,14.178
2023,184,10,1,44.60333333333333,-28.837704145289397,4.9532871249592265,-22.65433,32.701
2023,205,43,0,-2.549,-23.88533333333333,2.718230550911624,-20.96823,20.589
2024,144,33,1,121.33333333333331,-9.697819202524803,8.404202263376478,1.48338,62.975
2023,184,18,0,697.6880000000001,5.536333333333334,11.284016744139503,112.9268,190.83
2024,132,38,1,81.85666666666667,-11.643679214173046,8.89006177209468,4.2767800000000005,24.443
2023,151,16,1,572.5666666666667,-32.76024382668643,6.988021178386658,159.9821,61.398999999999994
2024,134,14,0,345.061,-0.7253333333333334,6.795472221157816,41.0069,63.68
2024,98,26,0,561.169,42.78666666666667,14.808895246826934,36.26849,164.25
2023,129,9,0,5.353333333333333,-13.305,2.158437324646247,-35.31893,8.8624
2024,103,28,0,507.3413333333333,37.935,8.949905033062857,54.199630000000006,144.71
2024,150,14,0,174.08200000000002,1.6973333333333336,4.844904589530845,12.44921,46.468
2023,60,33,0,148.67800000000005,10.328333333333331,5.465719631850653,-3.50421,21.581
2023,138,37,0,69.185,6.7810000000000015,7.279588954963025,-24.16852,36.421
2023,164,23,1,875.2333333333332,-22.643702457447084,16.24745813924872,358.0542,195.6
2023,212,22,1,523.7666666666667,-41.166006474259625,3.192945106516726,135.306,116.39
2023,154,19,1,784.8333333333334,-31.11358041094635,8.242406664161049,265.528,153.16
2023,203,43,1,-1.8986666666666665,-48.5699493755132,10.386180976986603,-40.66769,11.249
2024,141,18,0,284.9053333333333,19.485333333333333,3.906516083768558,44.40981,61.328
2023,193,9,0,-0.1386666666666666,-13.285000000000002,4.764240755217713,-11.84514,12.152
2024,162,40,0,5.09,-11.497666666666666,1.7290386692429998,-15.70656,16.555999999999997
2024,121,25,0,824.7806666666667,87.73766666666667,14.280628643489656,76.71609000000001,153.96
2024,180,33,1,495.0333333333333,-11.597904136009085,13.142697628422734,160.0829,201.06
2023,182,24,0,291.041,6.163,8.875516182424382,14.05836,118.74
2023,179,39,1,46.74,-29.01731383976831,9.625190344445706,-14.25214,11.103
2024,123,1,0,-4.347333333333334,-13.519666666666666,6.3619349884139815,-57.95141,20.173
2023,185,21,1,745.6333333333333,-28.624300040124968,7.4561738987115405,218.9448,144.97
2024,128,33,1,50.04666666666666,-4.081173457113363,3.639831423366486,23.28116,40.038
2024,126,31,0,555.3023333333334,36.63733333333334,10.06169254513376,78.48883000000001,124.49
2024,141,27,1,611.5,-6.2436549134901425,8.34324552201483,222.5417,132.86
2023,145,28,0,468.94366666666673,45.983666666666664,7.979362004142457,82.42342,98.796
2023,198,19,1,641.9333333333334,-43.99511243946971,9.979079000859986,191.6378,167.1
2024,121,22,1,766.2666666666668,-10.066571249942536,8.470094210269512,268.681,69.765
2023,171,11,1,7.498,-16.675479273542848,2.9580158528659872,-23.44302,22.612
2024,137,33,1,100.94666666666666,-6.9580974551899395,4.896349471644674,18.27751,59.942
2023,141,4,1,-1.7016666666666669,-35.02345623394931,2.464999502777641,-41.08521,-2.0171
2024,142,14,1,391.3333333333333,-2.9092276357971767,5.216110695552969,78.84912,68.331
2024,148,46,0,-0.9196666666666666,-14.039666666666667,0.2910690549902792,-4.56109,6.6339
2024,171,46,1,-2.2256666666666667,-2.0174063127895367,3.564010736079746,-33.38615,4.4041
2023,204,29,0,469.4846666666666,25.003666666666664,10.345754334554298,34.30573,107.96
2023,75,36,0,6.941,1.3543333333333336,4.612477795230837,-29.16755,13.661
2023,184,39,0,24.304,-2.1203333333333334,10.469362145016309,-16.78493,25.581
2024,104,41,1,-2.017333333333333,-14.07428052979142,8.369175372273922,-59.7464,3.4474
2023,128,41,1,-2.0433333333333334,-31.109238516639863,6.417257979652318,-61.62783,41.41
2024,121,24,0,824.2326666666668,96.09466666666668,13.977700096331048,94.48018,184.69
2024,100,20,0,520.3976666666667,28.395,8.468956211299355,50.26687,134.3
2024,126,47,1,-0.6386666666666666,-1.2841688868066312,4.359413145975138,-11.83693,2.983
2024,162,14,1,436.1,5.996065643643464,3.9023443745977247,85.04944,54.75899999999999
2023,184,32,0,435.275,9.885,13.395795414561102,52.09536,128.4
2023,53,22,0,431.694,17.825666666666667,3.1505608414070405,73.17559,52.982
2023,56,31,0,168.0273333333333,-5.591,2.140905980416818,30.126590000000004,59.659
2024,96,25,0,528.2063333333334,41.471999999999994,6.694518609634315,27.30048,124.98
2023,175,29,0,855.942,47.489666666666665,17.33637317091995,170.8063,471.25
2024,122,37,1,87.73666666666666,-21.07487658963257,11.468678027899484,-47.45062,45.292
2023,211,27,1,489.23333333333335,-43.21784099370109,1.8739359464526295,35.3209,284.61
2023,191,37,0,142.83933333333334,-1.1646666666666667,14.874375052801213,53.42677,-35.475
2023,157,16,0,405.548,1.913333333333333,6.268761491412549,36.71811,47.023999999999994
2023,140,33,1,333.43333333333334,-33.98661187355723,3.65839024586122,107.4081,43.58
2023,150,16,0,467.1403333333334,-2.419666666666666,2.528953073933428,100.1365,63.92
2023,131,15,0,91.01833333333332,1.3123333333333334,0.0002869617456422,8.027989999999999,18.173
2024,156,15,1,257.8333333333333,5.139426176443613,2.4748824894542505,59.15798,35.667
2023,159,2,0,-1.0913333333333333,-3.4233333333333333,0.2303402469165014,-5.59532,4.2394
2023,204,25,0,404.651,24.129666666666665,9.634130747932817,41.505959999999995,166.09
2024,176,16,0,552.587,15.776000000000002,8.198637590940024,75.86001,142.75
2024,119,18,1,243.86666666666667,-3.374868013334246,7.7627536941570785,40.0435,25.555999999999997
2024,182,36,1,59.846666666666664,-3.8718714917235433,2.1464289314937712,-12.1299,29.639
2023,177,3,1,-2.302666666666666,-24.271333903143592,9.463285178611462,-13.42106,2.6617
2023,181,8,1,2.0726666666666667,-26.75952880038847,1.2404264522712083,-2.39494,1.3314
2023,211,34,1,127.56666666666666,-44.23102203012283,8.24054081210597,-36.56773,73.279
2024,101,35,0,181.45033333333333,7.116666666666666,6.9445674829429525,-9.93994,40.996
2024,157,44,1,-1.546,0.4143522320364157,0.5834365858033976,-4.62159,-3.8532
2024,126,10,1,5.534,-0.3146203323976791,0.8336693792229255,82.40256,33.283
2023,212,42,0,-6.057333333333333,-12.17,3.1834402162764697,-51.19937,44.415
2023,163,15,1,478.0,-15.8605057122128,7.801296504083355,86.48323,128.53
2023,177,41,1,1.2743333333333335,-23.03816355519264,8.269784085032,-31.01477,11.778
2023,154,14,1,427.56666666666666,-30.510201832153093,5.5706414112212075,145.319,89.595
2023,181,47,1,-2.382,-25.537430282918955,5.32558419195634,-64.65986,25.537
2023,182,29,0,79.18833333333333,0.7519999999999999,6.119437031459084,-9.87354,52.053999999999995
2024,123,12,0,147.81666666666663,-12.216666666666669,3.805521671076878,-15.54919,25.231
2023,174,9,1,2.0316666666666667,-19.757500582106506,0.7294889904794566,-9.4289,33.68
2023,212,42,1,0.4963333333333333,-41.982933888027546,2.2554374534793755,-67.60311999999999,34.69
2024,176,35,1,277.40000000000003,-14.696759078064558,13.465620839172695,38.08765,91.445
2024,152,13,1,56.18333333333334,2.2896919121989603,0.3727274461626297,5.91493,4.0057
2024,102,26,0,324.65633333333335,20.935666666666663,8.148151284803868,16.20456,101.4
2023,188,16,1,561.6,-42.20415340294364,9.482626870998716,92.41911,73.065
2023,190,47,1,0.6936666666666667,-25.49994526207287,9.12119927134214,-99.21932,54.761
2023,119,24,0,165.55333333333334,7.6176666666666675,3.1911240562700964,14.75142,64.676
2023,63,24,0,140.29566666666668,4.938,0.9889117420758096,28.11593,25.276
2024,97,13,1,85.53000000000002,-4.548658544628762,2.360464990254707,-4.84893,-2.1735
2024,149,46,0,-1.9023333333333332,-17.668,6.25945485933801,-23.57427,21.054
2023,152,13,1,136.9,-32.57072014020767,0.8327788283969486,66.16125,40.821
2023,172,15,0,481.74500000000006,4.079,3.0591839142129302,66.92085,94.708
2023,153,11,0,49.57233333333334,-11.967333333333334,2.640786086153252,4.21001,10.049
2023,200,18,0,507.84066666666666,73.92399999999999,14.627400745908666,63.58158,100.17
2024,167,36,1,254.19999999999996,-6.7398478391300225,11.346316448139447,22.76696,56.424
2023,184,33,1,205.26666666666665,-30.469822215102607,9.126033912107838,10.57152,63.81
2023,149,5,1,-2.5096666666666665,-34.41146623144824,4.252046571678067,-65.05429000000001,1.7773
2023,76,46,0,-2.626,1.7533333333333332,7.415464810738743,-26.64075,10.165
2024,102,15,0,362.989,-8.923333333333334,5.420507429510424,33.7987,86.264
2023,155,0,1,-2.983333333333334,-33.795279064450796,8.283922875470715,-76.74351,7.8833
2024,149,15,0,446.95266666666674,3.905666666666667,2.8676032613396067,75.54233,107.71
2024,154,4,1,-0.5893333333333334,-6.682011225571481,0.6768651435165118,-13.76507,10.482
2024,156,17,0,424.44433333333336,23.329333333333334,5.553301858459578,87.70596,130.26
2024,107,31,1,350.59999999999997,9.780910156401571,1.4054118537920743,36.51736,119.79
2023,208,7,1,-1.183,-39.965906887943085,2.675884216703995,-30.62029,3.9654
2024,119,32,0,446.425,42.643,14.56054024219248,95.73576,139.06
2023,75,44,0,-4.556666666666667,-7.253666666666668,3.453351272432008,-21.26976,5.1643
2024,151,28,1,166.96666666666667,-1.7164283777021827,1.6692988216185345,-9.62116,42.081
2023,152,20,1,828.6666666666666,-33.181335209511765,3.144339540820086,239.9068,50.713
2023,48,33,0,7.197333333333333,15.533,1.9580185226247016,-31.08043,30.307
2024,178,27,1,804.6333333333333,-15.279100195253864,15.23772908559024,211.8285,258.79
2023,164,16,1,557.3333333333333,-18.12473122814737,11.557097071006051,130.1468,93.916
2024,134,29,1,663.7666666666668,-12.38359990869423,15.012147579366353,192.3801,83.29899999999999
2023,139,14,1,331.43333333333334,-28.440348451339567,4.917100141414767,80.41079,22.526
2024,164,1,1,-2.432,4.273197743335296,2.088413809241496,-43.66489,4.6502
2024,170,10,1,70.86333333333334,-4.36922259975414,1.6801742934964192,-13.99533,3.0658
2024,113,15,0,285.7393333333333,-12.451333333333332,1.257600210219346,44.79818,48.276
2023,136,3,0,-1.0296666666666667,-9.152333333333331,1.0914128189963677,-5.96556,13.168
2023,207,7,1,-2.2466666666666666,-39.559795040475194,1.610460375358949,-60.21272,2.4206
2024,181,44,1,-0.9083333333333332,-13.031826123846797,9.033568758485888,-43.95443,35.452
2024,138,8,1,1.678,-0.5266569347374774,2.2781452025928868,-81.07762,43.708
2023,118,1,0,-3.893666666666667,-8.381333333333332,3.990822528586773,-34.0157,12.871
2023,192,13,1,297.3333333333333,-23.660357009314044,6.868931262195403,33.31374,28.598000000000003
2023,140,32,1,180.36666666666667,-33.98559876488567,3.2639934733176563,44.773140000000005,24.783
2024,135,5,1,-2.298666666666667,-6.131418420797124,6.660854723512509,-44.0351,2.9593
2023,126,28,0,613.977,49.809,9.37707040734208,50.32788,98.215
2023,154,41,0,-5.007666666666666,-8.752666666666668,7.770185299817614,-21.12601,4.6687
2024,138,29,0,803.6763333333333,49.904666666666664,13.788608749391784,130.8463,192.51
2023,150,22,1,870.0,-31.315044306767923,6.341611740471995,348.5335,172.42
2023,167,14,0,109.40466666666669,-4.581,3.741044030479621,5.03453,17.935
2024,119,35,1,132.33333333333334,-16.288127667315926,8.943132878832477,13.05318,51.125
2024,156,31,0,635.2933333333334,37.73933333333333,13.125205041496844,63.10892,133.45
2023,57,16,0,34.574,-13.826333333333332,0.4250631301543448,1.03159,5.6661
2024,115,14,0,104.89266666666668,-8.586666666666666,1.2865992049368815,12.13731,27.809
2023,132,10,1,22.116666666666664,-30.71173809287977,1.9597029325561497,-36.31753,32.097
2023,160,32,1,344.0333333333333,-33.757215124363846,13.80575256586318,24.33527,75.207
2023,187,10,1,76.25,-39.55060469752645,2.4455167397437965,-25.83329,7.8732
2023,152,44,0,-1.8133333333333332,-8.629,3.212476727529781,-5.05715,9.8199
2023,168,32,1,362.3333333333333,-34.16803069066378,15.087582484820102,74.81430999999999,69.58
2023,48,21,0,29.912666666666667,8.24,1.7785912740549428,-9.31325,10.636
2024,141,25,0,481.6753333333333,55.32,9.579501885198816,57.02375,103.45
2024,131,39,1,10.404,-9.816261205163723,8.301360008431818,-13.77591,3.7147
2024,137,6,0,-3.764333333333333,-18.462999999999997,7.741417691710616,-52.24934,22.941999999999997
2023,172,6,1,-1.5403333333333336,-39.89817333676168,1.542983116521512,-61.72209,26.44
2023,168,8,1,16.36,-27.20073762683388,3.1123422154178755,-48.33136,14.498
2024,182,20,1,272.1333333333333,-7.130787805511772,4.295111070193485,65.67156999999999,101.62
2023,136,10,1,5.983,-24.94570245384816,0.4738825028323479,-7.811910000000001,16.965
2024,115,33,0,148.65166666666667,11.392666666666663,4.1292742571438525,17.84855,52.125
2024,179,23,0,893.1393333333334,113.75133333333332,22.70207864046607,94.11834,211.41
2023,166,4,1,-2.6073333333333335,-25.13175262488165,8.332822306089692,-23.99899,2.8349
2023,142,8,0,-1.4383333333333332,-3.8493333333333335,3.610855270852893,-37.5691,5.0742
2024,175,35,1,233.6,-10.167748354664816,8.21001965636611,29.10872,76.108
2024,168,33,1,162.0,-7.869941314883709,8.449192277615149,-8.092880000000001,53.394
2024,173,12,0,77.36766666666666,0.5036666666666667,2.0506388854037176,8.84145,21.563
2023,197,14,1,408.1,-42.75962641455527,4.394058351442469,81.29476,82.09100000000001
2023,143,24,1,119.23333333333332,-27.615026708579062,0.4226498273972261,4.9912,74.29899999999999
2023,195,40,1,5.099333333333333,-39.46999019323569,14.837498716028598,-21.29199,8.6448
2023,189,11,1,163.13333333333333,-40.13278035912295,12.974357934283653,-52.93826,68.456
2023,168,12,1,121.46666666666664,-27.201388910979908,3.691129988346899,-20.80254,38.504
2024,96,6,1,-0.8653333333333334,1.1975320021147862,1.775600879336583,-36.21173,0.82086
2023,136,12,1,17.099999999999998,-25.56406056799884,0.4478929479116686,-15.44665,30.794
2024,121,27,1,748.8000000000001,-18.105894783420705,12.558271706602744,338.8112,116.71
2023,77,24,0,555.3249999999999,33.95366666666667,7.262327588017978,115.1671,101.32
2024,96,29,0,58.10166666666667,25.336,7.45041043672609,-38.03968,35.906
2024,104,47,1,-1.913,-9.796008422898655,6.072269212618423,-53.24353000000001,3.001
2024,146,17,1,578.6333333333333,-2.2108786813008408,2.685589882461217,131.7606,133.0
2024,161,15,1,538.8333333333334,2.028838372630008,4.74142604496677,131.0906,68.719
2023,128,36,0,102.883,14.061333333333332,10.032487841163576,-23.16521,48.006
2023,121,21,0,747.3960000000001,17.938,10.270207292189124,117.5366,229.62
2023,163,28,1,812.0,-23.048656466433386,19.63390652627873,266.9659,211.4
2024,92,40,1,-0.971,0.5646628017889184,1.8575350601656195,-32.07861,11.076
2023,153,24,0,382.4603333333334,15.826666666666668,6.2540284182332915,54.32198,62.309
2023,161,13,1,309.40000000000003,-25.130160596969272,8.944627038938009,18.37379,55.978
2023,156,24,1,875.3333333333334,-37.26351187157764,16.21511506363662,262.4006,243.5
2023,209,24,0,346.8826666666667,34.86366666666667,4.3515900996329435,23.762220000000003,135.85
2024,135,15,0,469.8663333333334,2.2156666666666665,9.456590083862586,51.08226,87.249
2024,175,0,0,-2.4759999999999995,-23.698666666666664,0.914715546643416,-8.11303,1.4653
2023,152,45,1,-0.7926666666666667,-34.214271865027975,2.50601466849875,-4.9600599999999995,3.3867
2024,145,8,1,3.571333333333333,-2.6943639347453288,3.9696117249487095,-24.72921,2.5518
2023,212,41,0,-5.383333333333334,-10.685666666666668,4.94794118733142,-33.07522,44.528
2024,136,22,1,850.6666666666666,-4.821177219645077,12.25815075657903,320.2325,216.79
2024,128,3,1,-1.173,-2.354411237752948,1.5356339455955563,-37.83755,18.918
2024,125,15,0,114.78133333333334,0.0216666666666666,2.4684938278238224,5.84944,25.385
2023,206,7,1,-0.1123333333333333,-44.86899103355787,0.7687829559317549,-2.75992,8.3797
2023,47,26,0,371.89366666666666,10.838333333333331,2.997957345737152,69.53238,39.713
2023,208,34,1,87.08666666666666,-42.014195527034346,1.1269007604847268,-26.36438,38.375
2023,149,20,1,792.9666666666667,-33.16512547076744,7.273232379476944,390.3216,131.12
2023,172,17,0,358.0816666666667,9.936333333333332,3.7174830508417,46.25733,122.17
2023,140,10,1,17.13,-31.32828708440276,1.9530578753028127,-0.52932,3.3082
2024,153,0,1,-0.8433333333333333,-2.385389852766284,1.3718916571724815,-11.78471,-4.0325
2024,124,22,0,164.34633333333332,8.149666666666667,3.594267882549929,19.69627,58.136
2023,211,10,1,44.21666666666666,-43.42002853857377,1.847293266374562,-20.19167,1.6476
2023,72,47,0,-4.110333333333333,4.642666666666666,2.280157315263118,-40.56977,0.18715
2024,155,19,1,299.1333333333334,5.083597498607172,2.4475773873134674,79.47585,53.582
2024,155,38,1,43.09333333333333,1.3352938594789496,3.001959110375628,-1.55799,23.794
2024,96,19,1,245.76666666666665,-2.1728542517732348,1.282814742313116,13.57371,67.61399999999999
2024,104,4,0,-3.3446666666666665,-7.587,1.5963770771404384,-28.83776,-2.9595
2024,161,21,1,865.3333333333334,2.0577986744455807,8.532488332999588,286.7159,146.61
2024,155,25,1,418.9666666666667,3.786813254145683,3.72785011749119,116.6324,88.86
2023,160,7,1,-1.0763333333333334,-29.87093026042618,5.94425794878088,-74.07661999999999,17.84
2024,172,41,0,0.4596666666666665,-1.368,3.5349456164902016,-12.86911,5.8548
2024,93,7,0,-1.1373333333333333,-9.207333333333333,0.1633979701332304,-16.581229999999998,9.9338
2023,115,24,0,325.9343333333333,-1.4323333333333337,4.3780696827576735,43.047909999999995,101.42
2023,165,28,0,340.29033333333336,31.772,14.988066986370814,24.75095,67.339
2023,148,43,1,-2.665,-36.045755248414714,11.244755051028353,-60.85702,8.1377
2023,209,17,1,149.5,-42.828373074408155,0.5243103762460173,-19.8839,76.01
2024,94,6,0,-2.7063333333333333,-11.455666666666668,1.5295609422199077,-26.09247,8.352
2024,123,36,0,140.61833333333334,13.094333333333331,13.74444339791185,-34.9127,57.3
2024,122,0,1,-2.1963333333333335,-14.961468793587786,9.888162724472377,-61.50192,24.664
2023,152,15,1,269.53333333333336,-32.778841607299206,0.652207686267646,154.4444,42.667
2023,152,23,1,894.3333333333334,-33.375200790296994,4.134867179516371,298.175,65.74
2024,145,39,1,8.192,-5.645781533240795,1.359886330183791,-14.78897,45.408
2024,170,14,1,376.1000000000001,-4.281017232125347,2.33961932439966,89.54329,60.257
2024,134,18,1,631.5,-3.1070081093638797,7.318941096557628,192.4344,97.626
2024,113,36,0,27.244,-7.646666666666666,3.0753802978751494,-20.80519,11.692
2024,123,42,1,-1.5733333333333333,-14.351205271505464,7.177090692685423,-10.20808,8.4006
