year,month,day,30min,location,netRadiation,incomingShortwaveRadiation,soilHeatflux,airPressure,waterPressureDeficit,waterVaporPressure,windSpeed,relativeHumidity,day_of_year,H_orig,LE_orig
2024,6,2,19,0,40.62766666666667,72.62166666666667,1.2303333333333333,990.7869999999999,0.778865994715801,16.427304728019134,0.8853333333333334,95.47333333333334,154,7.58529,25.531
2023,6,18,20,0,457.38300000000004,795.6653333333334,26.087333333333333,986.792,17.793457107948896,14.357001730864289,1.367,44.65566666666667,169,130.8342,106.82
2024,4,5,14,1,32.91033333333331,51.826666666666675,0.9211703821187928,956.0,0.7658958306062758,11.263881613471344,3.591666666666667,93.63333333333333,96,-6.64307,1.4436
2023,7,2,32,1,397.7393333333334,541.0333333333334,-31.697492830265436,955.0,8.686326251172268,11.38683562952162,6.285,56.72666666666667,183,168.8177,172.53
2023,5,11,6,1,-10.448666666666668,-0.409,-28.851598207070186,957.0,0.8303471465428949,12.010072645357573,1.4576666666666667,93.53333333333335,131,-4.10986,1.1552
2024,4,10,3,1,-47.579999999999984,-1.2433333333333334,5.464220399103609,962.0,2.6545579159377883,7.434981863377253,5.458666666666667,73.69,101,-26.883440000000004,3.5534
2023,7,3,7,1,-33.962666666666735,-0.26266666666666666,-29.248664441399644,953.0,4.337920960587665,11.037507774954626,4.343,71.78666666666668,184,-31.51776,9.6988
2023,7,28,41,0,-16.78166666666667,-1.5110000000000001,-6.890000000000001,981.0369999999999,4.434057807832346,19.487702804135623,1.3070000000000002,81.46433333333333,209,-12.73667,10.22
2023,2,17,14,0,-10.359,-0.5106666666666667,5.051333333333333,988.9793333333333,0.9885041114645983,9.97376239154364,1.7873333333333334,90.98266666666666,48,-17.427570000000003,1.7336
2024,4,13,17,1,268.17633333333333,394.93333333333334,-2.6187861539390185,970.0,2.998907021242749,12.868325895385551,4.515,81.1,104,97.38456,14.602
2024,4,10,35,1,36.37666666666672,154.9333333333333,-1.7415278448316631,972.0,5.612515782295021,7.519247863692393,2.129,57.26,101,81.61547,12.849
2023,5,27,31,1,403.65,595.9333333333333,-36.23571312432406,968.0,10.464706416154296,9.82490726474979,2.6216666666666666,48.42333333333334,147,213.1818,111.42
2023,7,20,27,1,619.1120000000001,826.0,-51.63301107893853,959.0,9.343170283975567,10.390363123463679,3.5483333333333333,52.653333333333336,201,219.9605,134.49
2023,7,16,23,0,527.734,832.484,80.919,986.6733333333335,15.235050419884455,13.505085819199842,2.9743333333333335,46.99033333333333,197,134.3558,287.33
2024,5,26,26,0,538.852,842.2383333333333,85.67166666666667,988.4946666666666,16.75659812563039,13.326340868583495,2.417,44.29866666666667,147,85.13728,209.4
2023,7,6,46,0,-59.62233333333334,-4.873333333333333,-34.89033333333333,992.2589999999999,2.033516960737721,11.645154942697705,1.0063333333333333,85.13366666666667,187,-14.080370000000002,2.379
2023,7,26,20,1,413.5836666666667,525.5666666666667,-40.17330470598357,956.0,2.448327601504083,11.515518034450768,3.1686666666666667,82.46666666666667,207,87.40113000000001,175.93
2024,4,17,23,0,284.19300000000004,480.086,12.787666666666667,980.0476666666667,4.991429999589947,7.100798305051622,1.79,58.722,108,90.26626999999999,137.55
2024,6,9,23,0,594.3336666666667,938.4136666666667,52.84566666666666,981.3986666666666,12.82932057126272,8.36169037100711,1.7853333333333332,39.458666666666666,161,147.7089,191.33
2023,7,18,1,1,-72.6183333333334,-2.308666666666667,-42.80036785613119,965.0,1.9390633064496807,11.780724239184858,3.717333333333334,85.86666666666667,199,-75.29222,24.788
2024,5,17,25,1,490.3966666666666,646.2666666666667,-4.727794335505941,951.0,9.052375421948213,11.220188228279198,5.407333333333333,55.346666666666664,138,237.3823,249.87
2023,5,13,37,0,17.669999999999998,118.78466666666668,10.380333333333333,990.743,11.042241560771402,9.856449812265296,3.5380000000000003,47.16299999999999,133,-62.78488,127.58
2024,4,4,41,1,-13.295999999999992,-0.5273333333333333,-3.119731392606714,954.0,1.625309853792828,9.767048934474671,5.189000000000001,85.73333333333335,95,-50.52258,47.295
2024,6,27,13,1,187.52333333333337,306.40000000000003,-10.488277992654123,954.0,8.067786935963127,18.956957155025453,1.7223333333333333,70.14666666666666,179,12.62708,38.786
2023,3,12,20,0,86.409,147.84,-11.109333333333334,982.1363333333334,2.3444870332036984,4.556678718938827,2.167666666666667,66.02766666666668,71,11.64237,31.583000000000002
2024,4,30,44,1,-84.42499999999995,-2.451333333333333,-17.159099905204883,957.0,10.751088884782641,12.853468092931005,2.961,54.45333333333334,121,-74.81625,19.524
2023,7,14,15,1,269.58666666666676,418.9333333333334,-31.901489497765777,962.0,5.813731075932354,12.748628681195216,1.6806666666666665,68.68,195,79.23326,106.84
2023,6,8,41,0,-46.306999999999995,-1.9573333333333334,1.849,987.7750000000001,10.032280096593928,13.596621075382698,2.9303333333333335,57.54233333333334,159,-37.305640000000004,24.049
2023,7,2,37,0,48.845,153.32366666666667,-0.8743333333333334,982.1253333333334,11.859291800635829,10.844724971160174,2.226,47.765666666666675,183,-22.12517,58.983999999999995
2023,7,11,13,0,80.611,277.56333333333333,-10.355666666666668,989.7506666666667,4.128352888397423,16.807561145769743,0.476,80.28099999999999,192,27.177229999999998,52.63399999999999
2024,6,9,11,1,47.289666666666676,174.13333333333333,0.3704624415854719,954.0,1.8621220733438975,9.800437884968607,2.859666666666667,84.03333333333333,161,22.674020000000002,31.142
2023,3,17,27,0,163.09233333333336,327.83566666666667,25.191333333333336,982.1183333333333,10.038791532356786,6.664503271400442,2.354,39.89933333333334,76,35.995670000000004,70.37
2024,4,23,43,1,-40.2856666666666,-1.236,5.16170642475039,955.0,3.7035953842716616,4.425455064085805,2.8386666666666667,54.44,114,-21.64004,3.961
2023,7,19,34,0,208.7106666666667,381.8533333333333,20.996333333333332,983.134,13.069411903145552,15.643001197390243,1.4283333333333335,54.48166666666666,200,37.60593,87.09
2024,5,28,10,0,-18.443333333333335,13.456000000000001,-15.872666666666666,988.6576666666666,0.5483442806949519,13.310399123558259,1.0866666666666667,96.04333333333334,149,-5.93171,17.593
2023,7,20,10,1,14.87833333333333,30.906666666666666,-45.89650032119108,957.0,0.7039052251884215,13.661507533758911,3.608333333333333,95.09999999999998,201,-8.55226,6.0829
2024,6,22,35,1,131.36033333333341,199.76666666666665,-8.99355041781539,957.0,5.1501594749407555,15.461471294566008,2.609,75.01333333333334,174,31.186120000000003,53.808
2023,7,3,2,1,-26.313999999999965,-0.7663333333333333,-29.24294761389607,954.0,5.827830482744256,10.97029734991598,4.172,65.30666666666667,184,-33.0484,2.7008
2024,6,30,15,1,105.38033333333328,133.81333333333333,-6.305297730434806,949.0,0.7935093141704712,18.560376397304434,2.5589999999999997,95.89999999999999,182,3.94405,35.016999999999996
2023,7,15,3,1,-83.12700000000001,-2.4730000000000003,-37.42249756810061,955.0,12.596431386327968,10.756240816727217,3.593,46.06,196,-21.29936,4.0042
2024,4,2,42,0,-14.813333333333334,-1.0273333333333332,-4.766666666666667,979.8566666666666,2.2759971406845185,9.393389347648737,1.5279999999999998,80.496,93,-16.8322,14.06
2023,6,24,33,0,339.666,557.654,40.00966666666667,994.7003333333333,18.809244486667467,15.756617954910261,1.282333333333333,45.584333333333326,175,74.47832,150.37
2023,2,22,29,0,118.06266666666666,276.577,26.548000000000002,983.7346666666667,5.833110533971009,10.609766235503308,1.7389999999999999,64.52500000000002,53,24.96005,34.272
2023,5,22,27,0,454.9886666666667,777.2803333333333,48.64433333333333,984.8276666666667,18.2038283370514,16.435381224882793,2.4293333333333336,47.44733333333334,142,85.53576,184.74
2023,7,30,14,0,104.85066666666667,330.72166666666664,1.2369999999999999,982.6686666666666,5.5058364482601,15.343023564084861,1.704,73.59166666666665,211,12.31243,80.768
2024,4,3,40,1,-30.873333333333335,-1.0276666666666667,-3.265188671182722,950.0,0.7668721574280557,9.983672105582084,4.478,92.86666666666667,94,-19.73463,6.6752
2024,4,19,0,0,-20.689999999999998,-1.569,-18.052666666666667,986.8146666666667,2.142192423336743,6.7056987433485915,0.6666666666666666,75.78866666666666,110,-11.39997,10.832
2024,4,26,2,0,-45.09966666666667,-1.8389999999999997,-18.468999999999998,976.3090000000001,1.2715037524093091,6.849142698164268,1.418,84.34233333333333,117,-26.2513,14.523
2023,6,28,33,0,248.92066666666665,446.82300000000004,22.984666666666666,989.212,15.485648144388687,12.90390241639135,1.288333333333333,45.452999999999996,179,46.440740000000005,97.016
2024,5,17,5,0,-69.10133333333333,-4.028333333333333,-20.283666666666665,977.9459999999999,1.4438811415480526,12.569847181467674,1.8683333333333332,89.69666666666667,138,-52.80449,22.987
2023,4,27,47,0,-38.258,-3.122666666666666,-8.098666666666666,989.1556666666667,3.9065284834191036,6.1274490765405805,2.634,61.067,117,-28.53593,14.029000000000002
2023,5,26,7,1,-57.03400000000005,-1.2096666666666667,-31.742576166147913,969.0,0.8533544437460616,9.553407065352253,2.717333333333334,91.8,146,-37.73377,-7.2249
2024,4,9,18,1,223.71499999999997,310.59999999999997,-8.53810928042374,951.0,5.56323640408144,12.107180972566859,2.996,68.51666666666667,100,71.0399,16.403
2023,6,16,28,0,465.59666666666664,766.7283333333334,29.060666666666666,988.0600000000001,19.298955939226108,11.88086161271793,1.812,38.10433333333333,167,118.1351,95.541
2023,4,25,36,0,-7.516666666666667,98.063,-2.6426666666666665,985.183,4.95060857294342,5.575732905545976,2.7129999999999996,52.96933333333333,115,-35.00869,51.17
2024,4,29,37,1,-35.72933333333327,55.61000000000001,-15.063834308211945,964.0,8.974129794742176,10.519309770985526,1.9206666666666667,53.96333333333333,120,-15.8269,7.0839
2023,7,13,7,1,-80.11833333333334,-2.4633333333333334,-20.165493917107344,958.0,5.562722360732103,11.659328291689274,2.473333333333333,67.7,194,-31.01721,5.5411
2023,7,16,21,0,534.4836666666666,868.195,83.47133333333332,986.4726666666666,14.961999911212631,13.207067040143164,3.0226666666666664,46.885,197,135.2098,274.53
2023,6,25,13,0,96.76566666666666,298.1206666666667,-7.704666666666667,992.6646666666666,3.3443579740315528,17.223649246334695,0.8343333333333334,83.74,176,32.797959999999996,49.632
2024,6,17,3,1,-48.76700000000005,-1.454,-4.012097135705739,954.0,4.142621068201121,11.697123011079244,3.292666666666667,73.84666666666668,169,-29.599290000000003,2.7164
2024,5,13,1,1,-80.86466666666672,-2.5966666666666662,-5.664201313694699,959.3333333333334,5.903384023765748,10.395301850794572,2.6563333333333334,63.78,134,-58.87365,20.861
2024,6,27,22,0,537.7626666666666,852.8629999999999,109.83933333333334,980.1226666666668,23.157290762136853,20.74889037294072,1.191,47.25733333333333,179,90.47679000000001,227.91
2023,7,15,17,1,426.10999999999984,606.0,-37.00871504069122,955.0,15.53290335320502,13.861350138004882,3.9263333333333335,47.156666666666666,196,75.60226,82.649
2023,5,30,41,1,-85.60399999999993,-1.6623333333333334,-34.81584132119357,968.0,4.538269161067021,11.267172542207959,3.1443333333333334,71.28666666666668,150,-50.01778,2.0938
2023,3,20,46,0,-7.977666666666667,-0.7656666666666666,-2.8366666666666673,989.5286666666667,1.510153506729523,8.639864461655312,0.8239999999999998,85.12166666666667,79,-4.3667300000000004,4.6072
2024,6,14,36,0,25.268,59.40733333333333,-1.159,981.0056666666666,5.607328012833506,13.36647502859547,1.7510000000000001,70.447,166,-7.260389999999999,25.428
2024,5,17,6,0,-67.92,-2.751333333333333,-20.39266666666667,977.9196666666667,1.9496607825800822,12.500120203981101,2.6773333333333333,86.5073333333333,138,-52.06516,22.737
2024,4,11,31,0,168.90300000000002,304.09233333333333,25.04133333333333,1002.9076666666666,9.157680377745688,9.33732856460573,1.673,50.48566666666667,102,15.94789,101.53
2024,6,12,46,1,-42.7766666666667,-1.1863333333333335,4.132824237016967,961.0,2.689508485795999,8.687430963425658,2.692,76.36,164,-38.2222,9.0165
2024,6,15,29,0,298.76733333333334,487.657,32.626,978.9923333333335,13.20920311584506,9.610793859465002,2.7836666666666665,42.11566666666667,167,37.67005,187.21
2024,6,23,18,1,405.85066666666677,537.5,0.27944037540130395,963.0,4.862707129340388,13.452573960453917,2.302,73.45,175,129.0413,136.39
2023,5,25,21,0,371.7486666666667,608.724,10.415333333333333,998.3356666666667,3.455401507114404,11.10244325722508,1.5483333333333331,76.26433333333334,145,124.4235,95.54700000000001
2024,5,15,12,1,89.07333333333321,237.26666666666668,-2.7342573093859266,952.0,5.996138973782031,8.826221706298792,4.31,59.54666666666666,136,31.882609999999996,38.563
2024,5,7,25,0,132.95399999999998,242.42033333333336,19.477,989.2329999999998,5.533959380631668,12.28093491376908,1.3236666666666668,68.93633333333334,128,30.01748,87.807
2024,4,2,44,1,-8.68833333333339,-0.08566666666666667,1.1837433149456282,951.0,1.0990948457802432,8.743545564192083,4.648333333333333,88.83333333333333,93,-77.91818,82.48200000000001
2023,6,15,44,1,-35.113999999999976,-3.7739999999999996,-28.004422262966994,962.0,8.258472725930767,10.276290629939888,3.111,55.443333333333335,166,-46.07199,36.918
2023,5,21,1,1,-26.186666666666667,-0.6499999999999999,-35.02439697771571,961.3333333333334,3.14974550489039,12.232374818520263,4.411666666666666,79.52333333333333,141,-30.222070000000002,-0.046571
2024,4,8,18,1,324.93666666666667,477.4666666666667,-7.444779394912462,955.0,7.509856786847498,12.805355440873418,2.6506666666666665,63.03333333333334,99,120.3969,19.035999999999998
2023,7,25,40,0,-27.984333333333336,0.1200000000000001,-21.126,979.5656666666667,4.249575135140791,12.749858701011444,0.4749999999999999,75.00166666666667,206,-19.35124,45.255
2024,5,7,32,0,182.91966666666667,333.95733333333334,27.046666666666667,990.4369999999999,6.305875728682285,11.51320512286658,1.3389999999999997,64.61166666666666,128,37.98243,86.815
2024,6,14,28,0,135.02633333333333,232.689,16.203333333333333,981.7576666666668,8.536867391619952,11.979845344993512,1.9793333333333332,58.39066666666667,166,9.53549,80.988
2023,6,6,30,1,95.7426666666666,153.79999999999998,-35.2222426282819,963.0,7.255342386279125,12.016861579399443,3.14,62.35333333333333,157,4.62319,31.455
2024,4,3,45,1,-13.913666666666586,-0.2896666666666667,-1.4773215685300252,950.0,0.6412601497246708,10.47885805359332,5.306666666666666,94.23333333333333,94,-34.3312,24.666
2024,4,22,6,1,-51.40500000000003,-1.6059999999999999,14.576324895191073,964.0,0.7793734251083322,5.505896132216927,2.1533333333333333,87.60000000000001,113,-21.87704,-2.6725
2023,5,30,47,1,-84.94466666666659,-2.2760000000000002,-33.58628921849797,968.0,3.934842813582147,10.745580567522747,3.3236666666666665,73.19666666666667,150,-74.96093,9.5433
2023,6,16,29,0,244.42600000000002,447.0173333333334,29.584999999999997,987.9093333333334,17.480898439097313,12.097109444182689,1.7220000000000002,40.899,167,143.2469,40.936
2024,6,28,21,1,490.2473333333333,673.6333333333333,-9.321095611515844,959.0,11.592584481526435,14.345477455063142,5.038333333333333,55.306666666666665,180,146.22,201.2
2023,7,9,16,1,332.55333333333334,491.2,-34.55040684925621,966.0,16.638472430538016,13.657362293675419,1.381,45.080000000000005,190,89.42909,109.65
2023,5,22,3,0,-32.68033333333333,-3.083,0.535,986.4796666666666,6.130805531319034,14.85599995711874,1.977,70.78733333333332,142,-30.435209999999998,13.073
2023,2,17,1,0,-4.5263333333333335,-0.715,3.126,991.9943333333334,1.4688274993404296,8.786915409055258,2.0283333333333333,85.678,48,-12.84532,5.5695
2024,6,21,13,1,189.6416666666667,284.7,-5.6791693831861725,958.0,3.525327259649437,16.354337738373705,3.202666666666667,82.26666666666667,173,30.73272,20.735
2024,4,2,30,0,211.9246666666667,352.19000000000005,28.014,978.4253333333332,6.273152082659841,9.110641536379603,3.094333333333333,59.22233333333333,93,31.47069,108.28
2023,5,12,31,0,307.92633333333333,571.462,31.78366666666666,988.8849999999999,15.719749978957678,9.16534718679418,3.391666666666666,36.830666666666666,132,35.5102,181.27
2023,7,19,35,1,167.43333333333334,299.76666666666665,-47.500902632347845,956.0,9.490740632305391,13.808949954369057,3.592,59.26666666666667,200,45.576859999999996,93.56200000000001
2023,4,27,29,0,411.24066666666664,710.0590000000001,27.933999999999997,991.2370000000001,8.989996330375616,5.501972628279994,1.3643333333333334,37.965666666666664,117,137.047,154.36
2024,6,16,24,1,653.7753333333335,855.6,-4.541726033249544,953.0,9.298566039452876,10.273242084000877,5.059666666666666,52.49,168,187.3271,126.37
2024,5,3,41,0,-17.576666666666668,-1.4026666666666667,-10.536666666666667,986.9936666666667,2.566437775173961,10.955125466641036,0.855,81.01966666666665,124,-8.37866,9.1925
2024,5,19,31,0,85.01966666666665,220.08833333333334,26.662000000000003,980.7626666666666,6.510968009850769,13.68162813577928,0.816,67.75566666666667,140,18.77153,56.71
2023,6,24,11,1,51.896666666666704,167.79999999999998,-20.799555215666476,968.0,3.8903440274383154,12.735057799221147,2.6153333333333335,76.6,175,-4.67312,31.646
2023,5,31,21,0,495.48066666666665,869.2669999999999,35.892,996.2816666666668,14.573604005084572,11.265813977713336,1.7983333333333336,43.599333333333334,151,111.1778,167.14
2024,5,8,34,1,212.41333333333336,365.9666666666667,-6.189477402844237,968.0,10.472134855127418,7.749780674935952,3.124333333333333,42.53,129,73.49389000000001,38.17
2024,4,10,37,1,-74.20066666666662,22.926666666666666,-1.102272315466144,972.0,4.819002034820357,7.530025132225913,2.425333333333333,60.97666666666667,101,-8.44684,-9.58
2024,5,3,17,1,129.88000000000005,158.03333333333333,-5.093320965242048,951.0,0.705738092353144,12.779703162802468,3.641666666666667,94.76666666666667,124,12.77743,26.003
2024,5,25,4,1,-0.6726666666666574,-0.19333333333333336,-2.0014544622648183,960.0,0.7203760445785719,13.497572203682756,1.1119999999999999,94.93333333333334,146,0.44632,-1.903
2023,7,18,21,1,607.8889999999999,829.3333333333334,-47.10926376590154,965.0,9.296150749106545,10.904089905188421,2.5590000000000006,53.98,199,324.0706,145.14
2024,5,14,12,1,52.77333333333331,194.70000000000002,-3.430557655348203,954.0,5.639266696467523,10.060250832673688,3.5116666666666667,64.08,135,34.133340000000004,25.836
